captador;fecha_lectura;tipo_polinico;granos_de_polen_x_metro_cubico
GETA;2025/01/06 00:00:00.000;Fresno;0
GETA;2025/01/06 00:00:00.000;Gramíneas;1
GETA;2025/01/06 00:00:00.000;Moreras;0
GETA;2025/01/06 00:00:00.000;Olivo;0
GETA;2025/01/06 00:00:00.000;Olmos;0
GETA;2025/01/06 00:00:00.000;Otros;0
GETA;2025/01/06 00:00:00.000;Pinos;0
GETA;2025/01/06 00:00:00.000;Plantago;0
GETA;2025/01/06 00:00:00.000;Plátano de paseo;1
GETA;2025/01/06 00:00:00.000;PNI (Polen no identificado);3
GETA;2025/01/06 00:00:00.000;Populus;0
GETA;2025/01/06 00:00:00.000;Quenopodiáceas/Amarantáceas;0
GETA;2025/01/06 00:00:00.000;Quercus;0
GETA;2025/01/06 00:00:00.000;Rumex (Acederas);0
GETA;2025/01/06 00:00:00.000;Sauces;0
GETA;2025/01/06 00:00:00.000;Urticaceae (Ortigas);4
GETA;2025/01/07 00:00:00.000;Abedul;0
GETA;2025/01/07 00:00:00.000;Aligustre;0
GETA;2025/01/07 00:00:00.000;Aliso;2
GETA;2025/01/07 00:00:00.000;Arce;0
GETA;2025/01/07 00:00:00.000;Artemisia;0
GETA;2025/01/07 00:00:00.000;Castaño;0
GETA;2025/01/07 00:00:00.000;Compuestas;0
GETA;2025/01/07 00:00:00.000;Corylus;0
GETA;2025/01/07 00:00:00.000;Cupresáceas/Taxáceas;5
GETA;2025/01/07 00:00:00.000;Ericaceae;0
GETA;2025/01/07 00:00:00.000;Eucalipto;0
GETA;2025/01/07 00:00:00.000;Fresno;0
GETA;2025/01/07 00:00:00.000;Gramíneas;0
GETA;2025/01/07 00:00:00.000;Moreras;0
GETA;2025/01/07 00:00:00.000;Olivo;0
GETA;2025/01/07 00:00:00.000;Olmos;0
GETA;2025/01/07 00:00:00.000;Otros;0
GETA;2025/01/07 00:00:00.000;Pinos;0
GETA;2025/01/07 00:00:00.000;Plantago;0
GETA;2025/01/07 00:00:00.000;Plátano de paseo;0
GETA;2025/01/07 00:00:00.000;PNI (Polen no identificado);1
GETA;2025/01/07 00:00:00.000;Populus;0
GETA;2025/01/07 00:00:00.000;Quenopodiáceas/Amarantáceas;0
GETA;2025/01/07 00:00:00.000;Quercus;0
GETA;2025/01/07 00:00:00.000;Rumex (Acederas);0
GETA;2025/01/07 00:00:00.000;Sauces;0
GETA;2025/01/07 00:00:00.000;Urticaceae (Ortigas);2
GETA;2025/01/08 00:00:00.000;Abedul;0
GETA;2025/01/08 00:00:00.000;Aligustre;0
GETA;2025/01/08 00:00:00.000;Aliso;0
GETA;2025/01/08 00:00:00.000;Arce;0
GETA;2025/01/08 00:00:00.000;Artemisia;0
GETA;2025/01/08 00:00:00.000;Castaño;0
GETA;2025/01/08 00:00:00.000;Compuestas;0
GETA;2025/01/08 00:00:00.000;Corylus;0
GETA;2025/01/08 00:00:00.000;Cupresáceas/Taxáceas;3
GETA;2025/01/08 00:00:00.000;Ericaceae;0
GETA;2025/01/08 00:00:00.000;Eucalipto;0
GETA;2025/01/08 00:00:00.000;Fresno;3
GETA;2025/01/08 00:00:00.000;Gramíneas;1
GETA;2025/01/08 00:00:00.000;Moreras;0
GETA;2025/01/08 00:00:00.000;Olivo;0
GETA;2025/01/08 00:00:00.000;Olmos;0
GETA;2025/01/08 00:00:00.000;Otros;0
GETA;2025/01/08 00:00:00.000;Pinos;0
GETA;2025/01/08 00:00:00.000;Plantago;0
GETA;2025/01/08 00:00:00.000;Plátano de paseo;0
GETA;2025/01/08 00:00:00.000;PNI (Polen no identificado);0
GETA;2025/01/08 00:00:00.000;Populus;0
GETA;2025/01/08 00:00:00.000;Quenopodiáceas/Amarantáceas;0
GETA;2025/01/08 00:00:00.000;Quercus;1
GETA;2025/01/08 00:00:00.000;Rumex (Acederas);0
GETA;2025/01/08 00:00:00.000;Sauces;0
GETA;2025/01/08 00:00:00.000;Urticaceae (Ortigas);6
GETA;2025/01/09 00:00:00.000;Abedul;0
GETA;2025/01/09 00:00:00.000;Aligustre;0
GETA;2025/01/09 00:00:00.000;Aliso;3
GETA;2025/01/09 00:00:00.000;Arce;0
GETA;2025/01/09 00:00:00.000;Artemisia;0
GETA;2025/01/09 00:00:00.000;Castaño;0
GETA;2025/01/09 00:00:00.000;Compuestas;0
GETA;2025/01/09 00:00:00.000;Corylus;0
GETA;2025/01/09 00:00:00.000;Cupresáceas/Taxáceas;77
GETA;2025/01/09 00:00:00.000;Ericaceae;0
GETA;2025/01/09 00:00:00.000;Eucalipto;0
GETA;2025/01/09 00:00:00.000;Fresno;2
GETA;2025/01/09 00:00:00.000;Gramíneas;2
GETA;2025/01/09 00:00:00.000;Moreras;0
GETA;2025/01/09 00:00:00.000;Olivo;0
GETA;2025/01/09 00:00:00.000;Olmos;0
GETA;2025/01/09 00:00:00.000;Otros;0
GETA;2025/01/09 00:00:00.000;Pinos;0
GETA;2025/01/09 00:00:00.000;Plantago;0
GETA;2025/01/09 00:00:00.000;Plátano de paseo;0
GETA;2025/01/09 00:00:00.000;PNI (Polen no identificado);1
GETA;2025/01/09 00:00:00.000;Populus;0
GETA;2025/01/09 00:00:00.000;Quenopodiáceas/Amarantáceas;0
GETA;2025/01/09 00:00:00.000;Quercus;0
GETA;2025/01/09 00:00:00.000;Rumex (Acederas);0
GETA;2025/01/09 00:00:00.000;Sauces;0
GETA;2025/01/09 00:00:00.000;Urticaceae (Ortigas);3
GETA;2025/01/10 00:00:00.000;Abedul;0
GETA;2025/01/10 00:00:00.000;Aligustre;0
GETA;2025/01/10 00:00:00.000;Aliso;1
GETA;2025/01/10 00:00:00.000;Arce;0
GETA;2025/01/10 00:00:00.000;Artemisia;0
GETA;2025/01/10 00:00:00.000;Castaño;0
GETA;2025/01/10 00:00:00.000;Compuestas;0
GETA;2025/01/10 00:00:00.000;Corylus;0
GETA;2025/01/10 00:00:00.000;Cupresáceas/Taxáceas;1010
GETA;2025/01/10 00:00:00.000;Ericaceae;0
GETA;2025/01/10 00:00:00.000;Eucalipto;0
GETA;2025/01/10 00:00:00.000;Fresno;8
GETA;2025/01/10 00:00:00.000;Gramíneas;0
GETA;2025/01/10 00:00:00.000;Moreras;0
GETA;2025/01/10 00:00:00.000;Olivo;0
GETA;2025/01/10 00:00:00.000;Olmos;0
GETA;2025/01/10 00:00:00.000;Otros;0
GETA;2025/01/10 00:00:00.000;Pinos;0
GETA;2025/01/10 00:00:00.000;Plantago;0
GETA;2025/01/10 00:00:00.000;Plátano de paseo;0
GETA;2025/01/10 00:00:00.000;PNI (Polen no identificado);0
GETA;2025/01/10 00:00:00.000;Populus;0
GETA;2025/01/10 00:00:00.000;Quenopodiáceas/Amarantáceas;0
GETA;2025/01/10 00:00:00.000;Quercus;0
GETA;2025/01/10 00:00:00.000;Rumex (Acederas);0
GETA;2025/01/10 00:00:00.000;Sauces;0
GETA;2025/01/10 00:00:00.000;Urticaceae (Ortigas);8
GETA;2025/01/11 00:00:00.000;Abedul;0
GETA;2025/01/11 00:00:00.000;Aligustre;0
GETA;2025/01/11 00:00:00.000;Aliso;3
GETA;2025/01/11 00:00:00.000;Arce;0
GETA;2025/01/11 00:00:00.000;Artemisia;0
GETA;2025/01/11 00:00:00.000;Castaño;0
GETA;2025/01/11 00:00:00.000;Compuestas;0
GETA;2025/01/11 00:00:00.000;Corylus;0
GETA;2025/01/11 00:00:00.000;Cupresáceas/Taxáceas;243
GETA;2025/01/11 00:00:00.000;Ericaceae;0
GETA;2025/01/11 00:00:00.000;Eucalipto;0
GETA;2025/01/11 00:00:00.000;Fresno;12
GETA;2025/01/11 00:00:00.000;Gramíneas;1
GETA;2025/01/11 00:00:00.000;Moreras;0
GETA;2025/01/11 00:00:00.000;Olivo;0
GETA;2025/01/11 00:00:00.000;Olmos;0
GETA;2025/01/11 00:00:00.000;Otros;0
GETA;2025/01/11 00:00:00.000;Pinos;0
GETA;2025/01/11 00:00:00.000;Plantago;0
GETA;2025/01/11 00:00:00.000;Plátano de paseo;1
GETA;2025/01/11 00:00:00.000;PNI (Polen no identificado);2
GETA;2025/01/11 00:00:00.000;Populus;0
GETA;2025/01/11 00:00:00.000;Quenopodiáceas/Amarantáceas;0
GETA;2025/01/11 00:00:00.000;Quercus;0
GETA;2025/01/11 00:00:00.000;Rumex (Acederas);0
GETA;2025/01/11 00:00:00.000;Sauces;0
GETA;2025/01/11 00:00:00.000;Urticaceae (Ortigas);4
GETA;2025/01/12 00:00:00.000;Abedul;0
GETA;2025/01/12 00:00:00.000;Aligustre;0
GETA;2025/01/12 00:00:00.000;Aliso;25
GETA;2025/01/12 00:00:00.000;Arce;0
GETA;2025/01/12 00:00:00.000;Artemisia;0
GETA;2025/01/12 00:00:00.000;Castaño;0
GETA;2025/01/12 00:00:00.000;Compuestas;0
GETA;2025/01/12 00:00:00.000;Corylus;1
GETA;2025/01/12 00:00:00.000;Cupresáceas/Taxáceas;1003
GETA;2025/01/12 00:00:00.000;Ericaceae;0
GETA;2025/01/12 00:00:00.000;Eucalipto;0
GETA;2025/01/12 00:00:00.000;Fresno;25
GETA;2025/01/12 00:00:00.000;Gramíneas;2
GETA;2025/01/12 00:00:00.000;Moreras;0
GETA;2025/01/12 00:00:00.000;Olivo;0
GETA;2025/01/12 00:00:00.000;Olmos;0
GETA;2025/01/12 00:00:00.000;Otros;0
GETA;2025/01/12 00:00:00.000;Pinos;0
GETA;2025/01/12 00:00:00.000;Plantago;0
GETA;2025/01/12 00:00:00.000;Plátano de paseo;0
GETA;2025/01/12 00:00:00.000;PNI (Polen no identificado);3
GETA;2025/01/12 00:00:00.000;Populus;0
GETA;2025/01/12 00:00:00.000;Quenopodiáceas/Amarantáceas;0
GETA;2025/01/12 00:00:00.000;Quercus;0
GETA;2025/01/12 00:00:00.000;Rumex (Acederas);0
GETA;2025/01/12 00:00:00.000;Sauces;0
GETA;2025/01/12 00:00:00.000;Urticaceae (Ortigas);9
GETA;2025/01/13 00:00:00.000;Abedul;0
GETA;2025/01/13 00:00:00.000;Aligustre;0
GETA;2025/01/13 00:00:00.000;Aliso;3
GETA;2025/01/13 00:00:00.000;Arce;0
GETA;2025/01/13 00:00:00.000;Artemisia;0
GETA;2025/01/13 00:00:00.000;Castaño;0
GETA;2025/01/13 00:00:00.000;Compuestas;0
GETA;2025/01/13 00:00:00.000;Corylus;0
GETA;2025/01/13 00:00:00.000;Cupresáceas/Taxáceas;68
GETA;2025/01/13 00:00:00.000;Ericaceae;0
GETA;2025/01/13 00:00:00.000;Eucalipto;0
GETA;2025/01/13 00:00:00.000;Fresno;12
GETA;2025/01/13 00:00:00.000;Gramíneas;0
GETA;2025/01/13 00:00:00.000;Moreras;0
GETA;2025/01/13 00:00:00.000;Olivo;0
GETA;2025/01/13 00:00:00.000;Olmos;0
GETA;2025/01/13 00:00:00.000;Otros;0
GETA;2025/01/13 00:00:00.000;Pinos;0
GETA;2025/01/13 00:00:00.000;Plantago;0
GETA;2025/01/13 00:00:00.000;Plátano de paseo;1
GETA;2025/01/13 00:00:00.000;PNI (Polen no identificado);0
GETA;2025/01/13 00:00:00.000;Populus;0
GETA;2025/01/13 00:00:00.000;Quenopodiáceas/Amarantáceas;0
GETA;2025/01/13 00:00:00.000;Quercus;0
GETA;2025/01/13 00:00:00.000;Rumex (Acederas);0
GETA;2025/01/13 00:00:00.000;Sauces;0
GETA;2025/01/13 00:00:00.000;Urticaceae (Ortigas);2
GETA;2025/01/14 00:00:00.000;Abedul;
GETA;2025/01/14 00:00:00.000;Aligustre;
GETA;2025/01/14 00:00:00.000;Aliso;
GETA;2025/01/14 00:00:00.000;Arce;
GETA;2025/01/14 00:00:00.000;Artemisia;
GETA;2025/01/14 00:00:00.000;Castaño;
GETA;2025/01/14 00:00:00.000;Compuestas;
GETA;2025/01/14 00:00:00.000;Corylus;
GETA;2025/01/14 00:00:00.000;Cupresáceas/Taxáceas;
GETA;2025/01/14 00:00:00.000;Ericaceae;
GETA;2025/01/14 00:00:00.000;Eucalipto;
GETA;2025/01/14 00:00:00.000;Fresno;
GETA;2025/01/14 00:00:00.000;Gramíneas;
GETA;2025/01/14 00:00:00.000;Moreras;
GETA;2025/01/14 00:00:00.000;Olivo;
GETA;2025/01/14 00:00:00.000;Olmos;
GETA;2025/01/14 00:00:00.000;Otros;
GETA;2025/01/14 00:00:00.000;Pinos;
GETA;2025/01/14 00:00:00.000;Plantago;
GETA;2025/01/14 00:00:00.000;Plátano de paseo;
GETA;2025/01/14 00:00:00.000;PNI (Polen no identificado);
GETA;2025/01/14 00:00:00.000;Populus;
GETA;2025/01/14 00:00:00.000;Quenopodiáceas/Amarantáceas;
GETA;2025/01/14 00:00:00.000;Quercus;
GETA;2025/01/14 00:00:00.000;Rumex (Acederas);
GETA;2025/01/14 00:00:00.000;Sauces;
GETA;2025/01/14 00:00:00.000;Urticaceae (Ortigas);
GETA;2025/01/15 00:00:00.000;Abedul;
GETA;2025/01/15 00:00:00.000;Aligustre;
GETA;2025/01/15 00:00:00.000;Aliso;
GETA;2025/01/15 00:00:00.000;Arce;
GETA;2025/01/15 00:00:00.000;Artemisia;
GETA;2025/01/15 00:00:00.000;Castaño;
GETA;2025/01/15 00:00:00.000;Compuestas;
GETA;2025/01/15 00:00:00.000;Corylus;
GETA;2025/01/15 00:00:00.000;Cupresáceas/Taxáceas;
GETA;2025/01/15 00:00:00.000;Ericaceae;
GETA;2025/01/15 00:00:00.000;Eucalipto;
GETA;2025/01/15 00:00:00.000;Fresno;
GETA;2025/01/15 00:00:00.000;Gramíneas;
GETA;2025/01/15 00:00:00.000;Moreras;
GETA;2025/01/15 00:00:00.000;Olivo;
GETA;2025/01/15 00:00:00.000;Olmos;
GETA;2025/01/15 00:00:00.000;Otros;
GETA;2025/01/15 00:00:00.000;Pinos;
GETA;2025/01/15 00:00:00.000;Plantago;
GETA;2025/01/15 00:00:00.000;Plátano de paseo;
GETA;2025/01/15 00:00:00.000;PNI (Polen no identificado);
GETA;2025/01/15 00:00:00.000;Populus;
GETA;2025/01/15 00:00:00.000;Quenopodiáceas/Amarantáceas;
GETA;2025/01/15 00:00:00.000;Quercus;
GETA;2025/01/15 00:00:00.000;Rumex (Acederas);
GETA;2025/01/15 00:00:00.000;Sauces;
GETA;2025/01/15 00:00:00.000;Urticaceae (Ortigas);
GETA;2025/01/16 00:00:00.000;Abedul;
GETA;2025/01/16 00:00:00.000;Aligustre;
GETA;2025/01/16 00:00:00.000;Aliso;
GETA;2025/01/16 00:00:00.000;Arce;
GETA;2025/01/16 00:00:00.000;Artemisia;
GETA;2025/01/16 00:00:00.000;Castaño;
GETA;2025/01/16 00:00:00.000;Compuestas;
GETA;2025/01/16 00:00:00.000;Corylus;
GETA;2025/01/16 00:00:00.000;Cupresáceas/Taxáceas;
GETA;2025/01/16 00:00:00.000;Ericaceae;
GETA;2025/01/16 00:00:00.000;Eucalipto;
GETA;2025/01/16 00:00:00.000;Fresno;
GETA;2025/01/16 00:00:00.000;Gramíneas;
GETA;2025/01/16 00:00:00.000;Moreras;
GETA;2025/01/16 00:00:00.000;Olivo;
GETA;2025/01/16 00:00:00.000;Olmos;
GETA;2025/01/16 00:00:00.000;Otros;
GETA;2025/01/16 00:00:00.000;Pinos;
GETA;2025/01/16 00:00:00.000;Plantago;
GETA;2025/01/16 00:00:00.000;Plátano de paseo;
GETA;2025/01/16 00:00:00.000;PNI (Polen no identificado);
GETA;2025/01/16 00:00:00.000;Populus;
GETA;2025/01/16 00:00:00.000;Quenopodiáceas/Amarantáceas;
GETA;2025/01/16 00:00:00.000;Quercus;
GETA;2025/01/16 00:00:00.000;Rumex (Acederas);
GETA;2025/01/16 00:00:00.000;Sauces;
GETA;2025/01/16 00:00:00.000;Urticaceae (Ortigas);
GETA;2025/01/17 00:00:00.000;Abedul;
GETA;2025/01/17 00:00:00.000;Aligustre;
GETA;2025/01/17 00:00:00.000;Aliso;
GETA;2025/01/17 00:00:00.000;Arce;
GETA;2025/01/17 00:00:00.000;Artemisia;
GETA;2025/01/17 00:00:00.000;Castaño;
GETA;2025/01/17 00:00:00.000;Compuestas;
GETA;2025/01/17 00:00:00.000;Corylus;
GETA;2025/01/17 00:00:00.000;Cupresáceas/Taxáceas;
GETA;2025/01/17 00:00:00.000;Ericaceae;
GETA;2025/01/17 00:00:00.000;Eucalipto;
GETA;2025/01/17 00:00:00.000;Fresno;
GETA;2025/01/17 00:00:00.000;Gramíneas;
GETA;2025/01/17 00:00:00.000;Moreras;
GETA;2025/01/17 00:00:00.000;Olivo;
GETA;2025/01/17 00:00:00.000;Olmos;
GETA;2025/01/17 00:00:00.000;Otros;
GETA;2025/01/17 00:00:00.000;Pinos;
GETA;2025/01/17 00:00:00.000;Plantago;
GETA;2025/01/17 00:00:00.000;Plátano de paseo;
GETA;2025/01/17 00:00:00.000;PNI (Polen no identificado);
GETA;2025/01/17 00:00:00.000;Populus;
GETA;2025/01/17 00:00:00.000;Quenopodiáceas/Amarantáceas;
GETA;2025/01/17 00:00:00.000;Quercus;
GETA;2025/01/17 00:00:00.000;Rumex (Acederas);
GETA;2025/01/17 00:00:00.000;Sauces;
GETA;2025/01/17 00:00:00.000;Urticaceae (Ortigas);
GETA;2025/01/18 00:00:00.000;Abedul;
GETA;2025/01/18 00:00:00.000;Aligustre;
GETA;2025/01/18 00:00:00.000;Aliso;
GETA;2025/01/18 00:00:00.000;Arce;
GETA;2025/01/18 00:00:00.000;Artemisia;
GETA;2025/01/18 00:00:00.000;Castaño;
GETA;2025/01/18 00:00:00.000;Compuestas;
GETA;2025/01/18 00:00:00.000;Corylus;
GETA;2025/01/18 00:00:00.000;Cupresáceas/Taxáceas;
GETA;2025/01/18 00:00:00.000;Ericaceae;
GETA;2025/01/18 00:00:00.000;Eucalipto;
GETA;2025/01/18 00:00:00.000;Fresno;
GETA;2025/01/18 00:00:00.000;Gramíneas;
GETA;2025/01/18 00:00:00.000;Moreras;
GETA;2025/01/18 00:00:00.000;Olivo;
GETA;2025/01/18 00:00:00.000;Olmos;
GETA;2025/01/18 00:00:00.000;Otros;
GETA;2025/01/18 00:00:00.000;Pinos;
GETA;2025/01/18 00:00:00.000;Plantago;
GETA;2025/01/18 00:00:00.000;Plátano de paseo;
GETA;2025/01/18 00:00:00.000;PNI (Polen no identificado);
GETA;2025/01/18 00:00:00.000;Populus;
GETA;2025/01/18 00:00:00.000;Quenopodiáceas/Amarantáceas;
GETA;2025/01/18 00:00:00.000;Quercus;
GETA;2025/01/18 00:00:00.000;Rumex (Acederas);
GETA;2025/01/18 00:00:00.000;Sauces;
GETA;2025/01/18 00:00:00.000;Urticaceae (Ortigas);
GETA;2025/01/19 00:00:00.000;Abedul;
GETA;2025/01/19 00:00:00.000;Aligustre;
GETA;2025/01/19 00:00:00.000;Aliso;
GETA;2025/01/19 00:00:00.000;Arce;
GETA;2025/01/19 00:00:00.000;Artemisia;
GETA;2025/01/19 00:00:00.000;Castaño;
GETA;2025/01/19 00:00:00.000;Compuestas;
GETA;2025/01/19 00:00:00.000;Corylus;
GETA;2025/01/19 00:00:00.000;Cupresáceas/Taxáceas;
GETA;2025/01/19 00:00:00.000;Ericaceae;
GETA;2025/01/19 00:00:00.000;Eucalipto;
GETA;2025/01/19 00:00:00.000;Fresno;
GETA;2025/01/19 00:00:00.000;Gramíneas;
GETA;2025/01/19 00:00:00.000;Moreras;
GETA;2025/01/19 00:00:00.000;Olivo;
GETA;2025/01/19 00:00:00.000;Olmos;
GETA;2025/01/19 00:00:00.000;Otros;
GETA;2025/01/19 00:00:00.000;Pinos;
GETA;2025/01/19 00:00:00.000;Plantago;
GETA;2025/01/19 00:00:00.000;Plátano de paseo;
GETA;2025/01/19 00:00:00.000;PNI (Polen no identificado);
GETA;2025/01/19 00:00:00.000;Populus;
GETA;2025/01/19 00:00:00.000;Quenopodiáceas/Amarantáceas;
GETA;2025/01/19 00:00:00.000;Quercus;
GETA;2025/01/19 00:00:00.000;Rumex (Acederas);
GETA;2025/01/19 00:00:00.000;Sauces;
GETA;2025/01/19 00:00:00.000;Urticaceae (Ortigas);
GETA;2025/01/20 00:00:00.000;Abedul;
GETA;2025/01/20 00:00:00.000;Aligustre;
GETA;2025/01/20 00:00:00.000;Aliso;
GETA;2025/01/20 00:00:00.000;Arce;
GETA;2025/01/20 00:00:00.000;Artemisia;
GETA;2025/01/20 00:00:00.000;Castaño;
GETA;2025/01/20 00:00:00.000;Compuestas;
GETA;2025/01/20 00:00:00.000;Corylus;
GETA;2025/01/20 00:00:00.000;Cupresáceas/Taxáceas;
GETA;2025/01/20 00:00:00.000;Ericaceae;
GETA;2025/01/20 00:00:00.000;Eucalipto;
GETA;2025/01/20 00:00:00.000;Fresno;
GETA;2025/01/20 00:00:00.000;Gramíneas;
GETA;2025/01/20 00:00:00.000;Moreras;
GETA;2025/01/20 00:00:00.000;Olivo;
GETA;2025/01/20 00:00:00.000;Olmos;
GETA;2025/01/20 00:00:00.000;Otros;
GETA;2025/01/20 00:00:00.000;Pinos;
GETA;2025/01/20 00:00:00.000;Plantago;
GETA;2025/01/20 00:00:00.000;Plátano de paseo;
GETA;2025/01/20 00:00:00.000;PNI (Polen no identificado);
GETA;2025/01/20 00:00:00.000;Populus;
GETA;2025/01/20 00:00:00.000;Quenopodiáceas/Amarantáceas;
GETA;2025/01/20 00:00:00.000;Quercus;
GETA;2025/01/20 00:00:00.000;Rumex (Acederas);
GETA;2025/01/20 00:00:00.000;Sauces;
GETA;2025/01/20 00:00:00.000;Urticaceae (Ortigas);
GETA;2025/01/21 00:00:00.000;Abedul;
GETA;2025/01/21 00:00:00.000;Aligustre;
GETA;2025/01/21 00:00:00.000;Aliso;
GETA;2025/01/21 00:00:00.000;Arce;
GETA;2025/01/21 00:00:00.000;Artemisia;
GETA;2025/01/21 00:00:00.000;Castaño;
GETA;2025/01/21 00:00:00.000;Compuestas;
GETA;2025/01/21 00:00:00.000;Corylus;
GETA;2025/01/21 00:00:00.000;Cupresáceas/Taxáceas;
GETA;2025/01/21 00:00:00.000;Ericaceae;
GETA;2025/01/21 00:00:00.000;Eucalipto;
GETA;2025/01/21 00:00:00.000;Fresno;
GETA;2025/01/21 00:00:00.000;Gramíneas;
GETA;2025/01/21 00:00:00.000;Moreras;
GETA;2025/01/21 00:00:00.000;Olivo;
GETA;2025/01/21 00:00:00.000;Olmos;
GETA;2025/01/21 00:00:00.000;Otros;
GETA;2025/01/21 00:00:00.000;Pinos;
GETA;2025/01/21 00:00:00.000;Plantago;
GETA;2025/01/21 00:00:00.000;Plátano de paseo;
GETA;2025/01/21 00:00:00.000;PNI (Polen no identificado);
GETA;2025/01/21 00:00:00.000;Populus;
GETA;2025/01/21 00:00:00.000;Quenopodiáceas/Amarantáceas;
GETA;2025/01/21 00:00:00.000;Quercus;
GETA;2025/01/21 00:00:00.000;Rumex (Acederas);
GETA;2025/01/21 00:00:00.000;Sauces;
GETA;2025/01/21 00:00:00.000;Urticaceae (Ortigas);
GETA;2025/01/22 00:00:00.000;Abedul;
GETA;2025/01/22 00:00:00.000;Aligustre;
GETA;2025/01/22 00:00:00.000;Aliso;
GETA;2025/01/22 00:00:00.000;Arce;
GETA;2025/01/22 00:00:00.000;Artemisia;
GETA;2025/01/22 00:00:00.000;Castaño;
GETA;2025/01/22 00:00:00.000;Compuestas;
GETA;2025/01/22 00:00:00.000;Corylus;
GETA;2025/01/22 00:00:00.000;Cupresáceas/Taxáceas;
GETA;2025/01/22 00:00:00.000;Ericaceae;
GETA;2025/01/22 00:00:00.000;Eucalipto;
GETA;2025/01/22 00:00:00.000;Fresno;
GETA;2025/01/22 00:00:00.000;Gramíneas;
GETA;2025/01/22 00:00:00.000;Moreras;
GETA;2025/01/22 00:00:00.000;Olivo;
GETA;2025/01/22 00:00:00.000;Olmos;
GETA;2025/01/22 00:00:00.000;Otros;
GETA;2025/01/22 00:00:00.000;Pinos;
GETA;2025/01/22 00:00:00.000;Plantago;
GETA;2025/01/22 00:00:00.000;Plátano de paseo;
GETA;2025/01/22 00:00:00.000;PNI (Polen no identificado);
GETA;2025/01/22 00:00:00.000;Populus;
GETA;2025/01/22 00:00:00.000;Quenopodiáceas/Amarantáceas;
GETA;2025/01/22 00:00:00.000;Quercus;
GETA;2025/01/22 00:00:00.000;Rumex (Acederas);
GETA;2025/01/22 00:00:00.000;Sauces;
GETA;2025/01/22 00:00:00.000;Urticaceae (Ortigas);
GETA;2025/01/23 00:00:00.000;Abedul;
GETA;2025/01/23 00:00:00.000;Aligustre;
GETA;2025/01/23 00:00:00.000;Aliso;
GETA;2025/01/23 00:00:00.000;Arce;
GETA;2025/01/23 00:00:00.000;Artemisia;
GETA;2025/01/23 00:00:00.000;Castaño;
GETA;2025/01/23 00:00:00.000;Compuestas;
GETA;2025/01/23 00:00:00.000;Corylus;
GETA;2025/01/23 00:00:00.000;Cupresáceas/Taxáceas;
GETA;2025/01/23 00:00:00.000;Ericaceae;
GETA;2025/01/23 00:00:00.000;Eucalipto;
GETA;2025/01/23 00:00:00.000;Fresno;
GETA;2025/01/23 00:00:00.000;Gramíneas;
GETA;2025/01/23 00:00:00.000;Moreras;
GETA;2025/01/23 00:00:00.000;Olivo;
GETA;2025/01/23 00:00:00.000;Olmos;
GETA;2025/01/23 00:00:00.000;Otros;
GETA;2025/01/23 00:00:00.000;Pinos;
GETA;2025/01/23 00:00:00.000;Plantago;
GETA;2025/01/23 00:00:00.000;Plátano de paseo;
GETA;2025/01/23 00:00:00.000;PNI (Polen no identificado);
GETA;2025/01/23 00:00:00.000;Populus;
GETA;2025/01/23 00:00:00.000;Quenopodiáceas/Amarantáceas;
GETA;2025/01/23 00:00:00.000;Quercus;
GETA;2025/01/23 00:00:00.000;Rumex (Acederas);
GETA;2025/01/23 00:00:00.000;Sauces;
GETA;2025/01/23 00:00:00.000;Urticaceae (Ortigas);
GETA;2025/01/24 00:00:00.000;Abedul;
GETA;2025/01/24 00:00:00.000;Aligustre;
GETA;2025/01/24 00:00:00.000;Aliso;
GETA;2025/01/24 00:00:00.000;Arce;
GETA;2025/01/24 00:00:00.000;Artemisia;
GETA;2025/01/24 00:00:00.000;Castaño;
GETA;2025/01/24 00:00:00.000;Compuestas;
GETA;2025/01/24 00:00:00.000;Corylus;
GETA;2025/01/24 00:00:00.000;Cupresáceas/Taxáceas;
GETA;2025/01/24 00:00:00.000;Ericaceae;
GETA;2025/01/24 00:00:00.000;Eucalipto;
GETA;2025/01/24 00:00:00.000;Fresno;
GETA;2025/01/24 00:00:00.000;Gramíneas;
GETA;2025/01/24 00:00:00.000;Moreras;
GETA;2025/01/24 00:00:00.000;Olivo;
GETA;2025/01/24 00:00:00.000;Olmos;
GETA;2025/01/24 00:00:00.000;Otros;
GETA;2025/01/24 00:00:00.000;Pinos;
GETA;2025/01/24 00:00:00.000;Plantago;
GETA;2025/01/24 00:00:00.000;Plátano de paseo;
GETA;2025/01/24 00:00:00.000;PNI (Polen no identificado);
GETA;2025/01/24 00:00:00.000;Populus;
GETA;2025/01/24 00:00:00.000;Quenopodiáceas/Amarantáceas;
GETA;2025/01/24 00:00:00.000;Quercus;
GETA;2025/01/24 00:00:00.000;Rumex (Acederas);
GETA;2025/01/24 00:00:00.000;Sauces;
GETA;2025/01/24 00:00:00.000;Urticaceae (Ortigas);
GETA;2025/01/25 00:00:00.000;Abedul;
GETA;2025/01/25 00:00:00.000;Aligustre;
GETA;2025/01/25 00:00:00.000;Aliso;
GETA;2025/01/25 00:00:00.000;Arce;
GETA;2025/01/25 00:00:00.000;Artemisia;
GETA;2025/01/25 00:00:00.000;Castaño;
GETA;2025/01/25 00:00:00.000;Compuestas;
GETA;2025/01/25 00:00:00.000;Corylus;
