time,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2020-01-02T15:00,1.1,10.3,17.3,69,209,0.02,-4.1,0.00,-0.7,0.324,0.21,0,32.0
2020-01-02T16:00,0.6,11.3,18.4,71,217,0.01,-4.1,0.00,-0.7,0.324,0.19,0,0.0
2020-01-02T17:00,0.2,11.5,19.1,75,226,0.01,-3.7,0.00,-0.7,0.324,0.16,1,0.0
2020-01-02T18:00,-0.3,13.1,21.6,83,238,0.01,-2.8,0.00,-0.7,0.324,0.10,1,0.0
2020-01-02T19:00,-1.0,12.4,22.0,88,253,0.00,-2.8,0.00,-0.7,0.324,0.07,2,0.0
2020-01-02T20:00,-1.3,11.8,20.5,90,247,0.00,-2.8,0.00,-0.7,0.324,0.06,16,0.0
2020-01-02T21:00,-1.4,12.0,20.5,91,229,0.00,-2.6,0.00,-0.7,0.324,0.05,28,0.0
2020-01-02T22:00,-1.5,10.5,20.5,92,211,0.00,-2.6,0.00,-0.7,0.324,0.04,80,0.0
2020-01-02T23:00,-0.6,12.4,20.9,93,206,0.00,-1.6,0.00,-0.7,0.323,0.04,100,0.0
2020-01-03T00:00,1.0,14.7,25.9,91,211,0.00,-0.2,0.00,0.5,0.323,0.06,99,0.0
2020-01-03T01:00,2.2,17.3,28.8,91,211,0.00,0.9,0.00,0.6,0.323,0.06,100,0.0
2020-01-03T02:00,2.1,17.9,30.2,92,210,0.00,0.9,0.00,0.6,0.323,0.06,100,0.0
2020-01-03T03:00,2.0,18.1,30.2,93,215,0.00,0.9,0.00,0.6,0.323,0.05,69,0.0
2020-01-03T04:00,1.9,18.0,30.6,94,213,0.00,0.9,0.00,0.7,0.323,0.04,36,0.0
2020-01-03T05:00,1.9,18.3,31.0,93,212,0.00,0.9,0.00,0.8,0.323,0.05,63,0.0
2020-01-03T06:00,2.4,18.9,31.7,91,215,0.00,1.1,0.00,0.8,0.323,0.06,65,0.0
2020-01-03T07:00,3.2,19.9,33.5,88,215,0.01,1.4,0.00,0.9,0.323,0.09,81,0.0
2020-01-03T08:00,4.1,21.3,36.4,84,219,0.03,1.7,0.00,1.3,0.323,0.13,99,6.0
2020-01-03T09:00,4.8,21.7,36.7,82,222,0.04,2.0,0.00,1.9,0.323,0.15,100,39.0
2020-01-03T10:00,5.5,20.1,36.7,81,227,0.04,2.5,0.00,2.4,0.323,0.17,100,49.0
2020-01-03T11:00,6.2,21.4,36.4,79,228,0.05,2.8,0.00,2.9,0.323,0.20,100,46.0
2020-01-03T12:00,5.5,20.2,38.5,85,220,0.04,3.2,0.00,1.2,0.323,0.14,100,49.0
2020-01-03T13:00,5.9,20.9,36.0,83,222,0.04,3.3,0.00,2.0,0.323,0.16,100,33.0
2020-01-03T14:00,6.2,20.4,36.0,83,226,0.04,3.5,0.00,2.7,0.323,0.16,100,22.0
2020-01-03T15:00,6.2,20.6,35.6,86,227,0.03,4.0,0.20,3.0,0.325,0.14,100,4.0
2020-01-03T16:00,6.2,20.2,34.9,88,229,0.01,4.3,0.40,3.4,0.329,0.12,100,0.0
2020-01-03T17:00,6.2,21.2,35.6,90,228,0.01,4.7,0.60,3.7,0.336,0.09,100,0.0
2020-01-03T18:00,6.2,21.9,37.8,89,234,0.01,4.7,0.20,4.0,0.338,0.10,100,0.0
2020-01-03T19:00,6.3,22.6,38.2,90,236,0.01,4.8,0.50,4.1,0.344,0.10,100,0.0
2020-01-03T20:00,6.3,22.7,40.0,90,243,0.01,4.8,0.70,4.2,0.353,0.10,100,0.0
2020-01-03T21:00,6.3,22.1,39.2,90,251,0.01,4.8,0.60,4.3,0.360,0.09,100,0.0
2020-01-03T22:00,6.2,23.2,38.9,93,303,0.00,5.2,0.50,4.4,0.366,0.06,100,0.0
2020-01-03T23:00,5.0,20.9,42.1,86,315,0.01,2.9,0.00,4.2,0.365,0.12,89,0.0
2020-01-04T00:00,4.6,20.4,35.3,90,287,0.01,3.0,0.00,4.0,0.372,0.09,6,0.0
2020-01-04T01:00,3.8,20.4,35.3,92,278,0.00,2.6,0.00,3.5,0.370,0.07,13,0.0
2020-01-04T02:00,3.4,20.9,36.0,93,273,0.00,2.3,0.00,3.2,0.369,0.06,47,0.0
2020-01-04T03:00,3.3,22.3,37.8,92,273,0.00,2.2,0.00,2.9,0.367,0.06,43,0.0
2020-01-04T04:00,3.1,22.7,38.9,92,268,0.00,2.0,0.00,2.7,0.366,0.06,97,0.0
2020-01-04T05:00,3.2,22.1,39.2,91,263,0.00,1.9,0.00,2.7,0.365,0.07,93,0.0
2020-01-04T06:00,3.2,23.8,41.0,91,260,0.00,1.9,0.00,2.7,0.364,0.07,100,0.0
2020-01-04T07:00,3.5,25.2,43.6,90,256,0.01,2.0,0.00,2.8,0.363,0.08,100,0.0
2020-01-04T08:00,4.1,26.0,44.6,89,256,0.02,2.4,0.00,3.0,0.362,0.09,100,4.0
2020-01-04T09:00,4.5,27.2,46.8,87,252,0.03,2.5,0.10,3.3,0.361,0.11,100,20.0
2020-01-04T10:00,4.6,29.3,50.0,87,249,0.03,2.5,0.10,3.5,0.361,0.11,100,18.0
2020-01-04T11:00,4.5,32.2,55.4,87,252,0.03,2.5,0.10,3.6,0.360,0.11,100,17.0
2020-01-04T12:00,5.2,31.2,72.7,86,253,0.03,3.0,0.60,3.7,0.364,0.12,99,17.0
2020-01-04T13:00,5.2,32.0,74.2,90,271,0.03,3.8,1.80,4.0,0.385,0.09,100,47.0
2020-01-04T14:00,5.2,32.6,72.0,88,290,0.03,3.3,1.20,4.1,0.397,0.10,100,16.0
2020-01-04T15:00,4.8,27.4,55.8,88,297,0.03,3.0,0.10,4.1,0.394,0.10,31,8.0
2020-01-04T16:00,3.9,25.4,46.8,86,302,0.01,1.8,0.00,3.6,0.391,0.11,17,0.0
2020-01-04T17:00,3.2,25.4,43.9,85,297,0.02,0.9,0.00,3.2,0.388,0.12,9,0.0
2020-01-04T18:00,2.9,25.5,44.3,84,301,0.02,0.4,0.00,2.8,0.386,0.12,24,0.0
2020-01-04T19:00,2.8,25.5,43.9,81,306,0.02,-0.1,0.00,2.5,0.383,0.14,28,0.0
2020-01-04T20:00,2.6,23.1,43.6,79,309,0.02,-0.8,0.00,2.3,0.381,0.16,22,0.0
2020-01-04T21:00,2.1,20.7,39.2,78,305,0.02,-1.2,0.00,2.1,0.379,0.15,6,0.0
2020-01-04T22:00,1.4,19.2,34.9,81,298,0.01,-1.5,0.00,1.8,0.377,0.13,3,0.0
2020-01-04T23:00,0.9,19.6,33.5,82,296,0.01,-1.8,0.00,1.5,0.376,0.12,3,0.0
2020-01-05T00:00,1.0,18.7,33.1,87,298,0.01,-0.9,0.00,1.7,0.373,0.09,2,0.0
2020-01-05T01:00,0.5,17.2,31.7,90,296,0.00,-1.0,0.00,1.4,0.372,0.07,3,0.0
2020-01-05T02:00,0.1,16.3,29.5,91,295,0.00,-1.2,0.00,1.1,0.370,0.06,3,0.0
2020-01-05T03:00,-0.2,16.4,27.7,92,289,0.00,-1.4,0.00,0.9,0.369,0.05,2,0.0
2020-01-05T04:00,-0.6,15.5,27.4,92,292,0.00,-1.8,0.00,0.8,0.368,0.05,1,0.0
2020-01-05T05:00,-1.0,12.7,26.3,91,295,0.00,-2.2,0.00,0.7,0.367,0.05,0,0.0
2020-01-05T06:00,-1.5,11.6,21.2,92,286,0.00,-2.7,0.00,0.6,0.366,0.05,0,0.0
2020-01-05T07:00,-1.9,10.2,19.4,91,278,0.00,-3.1,0.00,0.5,0.365,0.05,0,0.0
2020-01-05T08:00,-1.7,9.5,17.3,92,279,0.00,-2.8,0.00,0.4,0.364,0.04,0,13.0
2020-01-05T09:00,-0.2,10.9,18.7,88,278,0.02,-1.9,0.00,0.4,0.363,0.07,5,91.0
2020-01-05T10:00,1.3,8.7,18.4,83,275,0.04,-1.2,0.00,0.6,0.363,0.11,21,157.0
2020-01-05T11:00,2.3,10.5,19.8,81,266,0.06,-0.6,0.00,0.8,0.362,0.14,39,187.0
2020-01-05T12:00,3.4,10.1,20.9,80,266,0.06,0.3,0.00,1.6,0.362,0.15,57,185.0
2020-01-05T13:00,3.7,8.2,18.4,81,241,0.04,0.8,0.00,2.3,0.362,0.15,74,119.0
2020-01-05T14:00,3.4,8.4,15.5,86,230,0.03,1.2,0.00,2.6,0.361,0.11,28,100.0
2020-01-05T15:00,1.7,8.7,14.8,92,222,0.01,0.6,0.00,2.2,0.360,0.05,48,31.0
2020-01-05T16:00,1.3,10.0,16.2,93,229,0.00,0.2,0.00,1.8,0.359,0.05,88,0.0
2020-01-05T17:00,1.1,10.2,16.9,92,231,0.00,0.0,0.00,1.5,0.359,0.05,97,0.0
2020-01-05T18:00,1.8,10.2,18.4,88,225,0.00,0.1,0.00,1.5,0.358,0.08,99,0.0
2020-01-05T19:00,2.5,11.1,18.7,83,216,0.00,-0.1,0.00,1.7,0.358,0.13,100,0.0
2020-01-05T20:00,2.8,12.5,20.5,82,213,0.01,-0.1,0.00,1.9,0.357,0.14,95,0.0
2020-01-05T21:00,2.7,12.9,21.6,84,216,0.01,0.2,0.00,2.0,0.357,0.12,97,0.0
2020-01-05T22:00,3.0,13.8,22.7,85,223,0.00,0.8,0.00,2.0,0.356,0.11,99,0.0
2020-01-05T23:00,3.3,13.4,22.7,87,234,0.00,1.4,0.00,2.2,0.356,0.10,88,0.0
2020-01-06T00:00,3.3,14.0,23.8,90,235,0.00,1.9,0.00,2.2,0.355,0.08,48,0.0
2020-01-06T01:00,3.5,15.8,26.3,90,240,0.00,2.0,0.00,2.3,0.355,0.08,73,0.0
2020-01-06T02:00,3.3,15.9,26.6,89,245,0.00,1.8,0.00,2.4,0.354,0.08,86,0.0
2020-01-06T03:00,3.5,16.1,27.0,87,243,0.00,1.6,0.00,2.5,0.354,0.10,89,0.0
2020-01-06T04:00,3.6,15.6,27.0,85,241,0.01,1.3,0.00,2.5,0.353,0.12,90,0.0
2020-01-06T05:00,3.5,14.2,26.3,83,240,0.01,1.0,0.00,2.6,0.353,0.13,70,0.0
2020-01-06T06:00,3.2,12.2,23.8,86,236,0.00,1.0,0.00,2.5,0.353,0.11,66,0.0
2020-01-06T07:00,2.9,13.1,22.0,89,233,0.00,1.2,0.00,2.4,0.352,0.09,87,0.0
2020-01-06T08:00,3.3,14.5,24.8,90,226,0.02,1.8,0.00,2.5,0.352,0.08,99,5.0
2020-01-06T09:00,3.6,13.1,24.8,89,238,0.02,2.0,0.00,2.7,0.352,0.09,100,16.0
2020-01-06T10:00,4.1,13.6,22.7,87,233,0.03,2.2,0.00,3.0,0.352,0.10,91,43.0
2020-01-06T11:00,4.3,13.6,23.0,87,238,0.03,2.3,0.00,3.3,0.352,0.11,99,48.0
2020-01-06T12:00,5.1,10.6,22.7,83,235,0.04,2.5,0.00,4.0,0.351,0.15,100,50.0
2020-01-06T13:00,5.0,10.1,18.7,82,235,0.03,2.2,0.00,4.0,0.351,0.16,99,31.0
2020-01-06T14:00,5.0,9.9,16.9,82,226,0.03,2.2,0.00,4.0,0.351,0.16,99,24.0
2020-01-06T15:00,4.6,8.6,16.2,84,213,0.02,2.1,0.00,3.9,0.351,0.14,99,9.0
2020-01-06T16:00,4.3,8.9,14.0,85,207,0.00,2.0,0.00,3.8,0.350,0.13,95,0.0
2020-01-06T17:00,4.2,9.8,16.2,87,204,0.00,2.2,0.00,3.6,0.350,0.11,91,0.0
2020-01-06T18:00,3.7,10.6,17.6,89,204,0.00,2.0,0.00,3.5,0.350,0.09,78,0.0
2020-01-06T19:00,3.0,10.5,17.6,91,196,0.00,1.6,0.00,3.2,0.349,0.07,49,0.0
2020-01-06T20:00,2.4,10.5,17.6,92,196,0.00,1.2,0.00,2.9,0.349,0.06,53,0.0
2020-01-06T21:00,2.0,10.5,18.0,92,188,0.00,0.9,0.00,2.6,0.349,0.05,32,0.0
2020-01-06T22:00,1.2,10.8,18.4,94,182,0.00,0.3,0.00,2.2,0.348,0.04,13,0.0
2020-01-06T23:00,0.6,11.5,19.1,95,176,0.00,-0.1,0.00,1.9,0.348,0.03,28,0.0
2020-01-07T00:00,0.4,10.3,19.4,95,168,0.00,-0.3,0.00,2.7,0.348,0.03,30,0.0
2020-01-07T01:00,0.0,9.1,17.6,94,173,0.00,-0.9,0.00,2.0,0.348,0.04,35,0.0
2020-01-07T02:00,-0.6,8.8,15.1,94,189,0.00,-1.5,0.00,1.5,0.348,0.04,37,0.0
2020-01-07T03:00,-1.3,7.8,14.8,94,214,0.00,-2.2,0.00,0.9,0.347,0.04,40,0.0
2020-01-07T04:00,-1.3,8.1,13.3,94,238,0.00,-2.2,0.00,0.8,0.347,0.04,37,0.0
2020-01-07T05:00,-0.7,8.9,15.1,92,249,0.00,-1.9,0.00,0.7,0.347,0.05,60,0.0
2020-01-07T06:00,-0.1,10.2,16.2,91,247,0.00,-1.4,0.00,0.7,0.347,0.05,61,0.0
2020-01-07T07:00,-0.2,9.8,17.3,92,253,0.00,-1.4,0.00,0.6,0.346,0.05,63,0.0
2020-01-07T08:00,0.7,11.0,17.6,91,251,0.01,-0.6,0.00,0.6,0.346,0.06,51,11.0
2020-01-07T09:00,2.3,12.1,19.8,88,247,0.02,0.4,0.00,0.8,0.346,0.09,100,52.0
2020-01-07T10:00,3.3,12.8,20.2,87,248,0.03,1.4,0.00,1.4,0.346,0.10,100,48.0
2020-01-07T11:00,4.2,13.0,21.6,86,251,0.03,2.2,0.00,2.2,0.345,0.11,100,57.0
2020-01-07T12:00,3.9,12.7,24.1,92,255,0.03,2.8,0.00,1.1,0.350,0.06,100,46.0
2020-01-07T13:00,4.8,13.9,22.3,91,260,0.03,3.5,0.00,2.2,0.350,0.08,97,65.0
2020-01-07T14:00,4.9,11.7,22.0,93,252,0.02,3.8,0.00,2.8,0.350,0.06,100,36.0
2020-01-07T15:00,5.1,12.2,20.9,93,256,0.01,4.1,0.00,3.1,0.349,0.06,91,14.0
2020-01-07T16:00,4.8,13.0,21.2,94,256,0.00,4.0,0.00,3.2,0.349,0.05,82,0.0
2020-01-07T17:00,4.7,13.9,23.0,94,245,0.00,3.8,0.00,3.2,0.349,0.05,92,0.0
2020-01-07T18:00,4.7,12.9,23.0,91,234,0.00,3.3,0.00,3.2,0.349,0.07,89,0.0
2020-01-07T19:00,4.4,12.7,21.6,93,227,0.00,3.3,0.00,3.2,0.348,0.06,77,0.0
2020-01-07T20:00,4.2,14.1,23.8,93,218,0.00,3.2,0.00,3.2,0.348,0.06,58,0.0
2020-01-07T21:00,3.5,14.6,24.5,94,213,0.00,2.7,0.00,3.0,0.348,0.05,58,0.0
2020-01-07T22:00,3.0,15.5,25.9,95,205,0.00,2.3,0.00,2.8,0.348,0.04,82,0.0
2020-01-07T23:00,2.5,15.9,26.6,95,208,0.00,1.8,0.00,2.5,0.347,0.04,97,0.0
2020-01-08T00:00,3.8,17.8,28.8,89,198,0.00,2.2,0.00,2.8,0.347,0.09,99,0.0
2020-01-08T01:00,3.7,17.2,30.2,87,206,0.01,1.8,0.00,2.8,0.347,0.10,97,0.0
2020-01-08T02:00,3.7,19.8,33.5,86,207,0.01,1.5,0.00,2.7,0.346,0.11,100,0.0
2020-01-08T03:00,4.6,22.2,37.8,83,200,0.02,1.9,0.00,3.0,0.346,0.15,100,0.0
2020-01-08T04:00,4.9,20.5,37.8,81,214,0.02,1.9,0.00,3.2,0.346,0.17,97,0.0
2020-01-08T05:00,4.9,21.4,35.6,80,207,0.02,1.7,0.10,3.4,0.346,0.18,97,0.0
2020-01-08T06:00,4.9,19.5,37.1,78,218,0.02,1.5,0.00,3.5,0.346,0.19,100,0.0
2020-01-08T07:00,4.9,20.3,33.5,78,213,0.02,1.5,0.00,3.6,0.346,0.19,100,0.0
2020-01-08T08:00,4.7,20.0,34.6,81,208,0.03,1.8,0.30,3.6,0.348,0.16,100,3.0
2020-01-08T09:00,5.0,20.7,35.3,84,211,0.03,2.5,0.10,3.8,0.348,0.14,100,16.0
2020-01-08T10:00,5.4,20.6,34.9,85,213,0.04,3.1,0.00,4.0,0.348,0.13,100,32.0
2020-01-08T11:00,6.0,20.5,35.3,85,218,0.04,3.8,0.00,4.3,0.348,0.14,100,43.0
2020-01-08T12:00,5.9,19.9,34.9,93,226,0.03,4.9,0.10,4.7,0.368,0.07,100,32.0
2020-01-08T13:00,6.7,18.8,33.8,91,234,0.03,5.4,0.10,4.9,0.368,0.08,100,32.0
2020-01-08T14:00,7.2,17.9,31.7,91,236,0.03,5.9,0.10,5.3,0.368,0.09,100,43.0
2020-01-08T15:00,7.4,17.3,29.9,92,239,0.02,6.2,0.90,5.4,0.380,0.08,100,8.0
2020-01-08T16:00,7.5,16.8,29.2,92,239,0.00,6.2,0.00,5.6,0.378,0.09,100,0.0
2020-01-08T17:00,7.6,17.4,28.8,92,236,0.00,6.3,0.00,5.7,0.377,0.09,100,0.0
2020-01-08T18:00,7.7,17.5,29.9,91,238,0.00,6.3,0.00,5.8,0.375,0.09,98,0.0
2020-01-08T19:00,7.7,17.0,29.2,92,238,0.00,6.4,0.00,5.8,0.374,0.09,100,0.0
2020-01-08T20:00,7.7,16.6,28.4,92,240,0.00,6.5,0.00,5.9,0.373,0.08,100,0.0
2020-01-08T21:00,7.8,15.8,27.7,92,246,0.00,6.7,0.00,6.0,0.372,0.08,100,0.0
2020-01-08T22:00,7.8,14.0,26.6,93,241,0.00,6.7,0.00,6.1,0.371,0.07,100,0.0
2020-01-08T23:00,7.6,11.9,23.0,94,235,0.00,6.7,0.10,6.1,0.371,0.06,100,0.0
2020-01-09T00:00,7.2,10.0,19.8,96,229,0.00,6.5,0.20,6.2,0.371,0.04,100,0.0
2020-01-09T01:00,7.0,10.7,18.4,96,225,0.00,6.4,0.40,6.1,0.375,0.04,100,0.0
2020-01-09T02:00,6.9,10.5,17.6,96,221,0.00,6.3,0.70,6.1,0.383,0.04,100,0.0
2020-01-09T03:00,6.8,11.5,19.1,96,212,0.00,6.3,0.70,6.0,0.390,0.04,100,0.0
2020-01-09T04:00,6.8,10.9,19.1,96,207,0.00,6.2,0.50,5.9,0.395,0.04,100,0.0
2020-01-09T05:00,6.6,11.2,18.7,97,201,0.00,6.1,0.20,5.9,0.394,0.03,100,0.0
2020-01-09T06:00,6.6,11.5,19.4,96,200,0.00,6.1,0.10,5.9,0.393,0.04,100,0.0
2020-01-09T07:00,6.4,11.3,19.1,96,189,0.00,5.8,0.00,5.8,0.390,0.04,100,0.0
2020-01-09T08:00,6.6,14.9,24.5,95,187,0.01,5.8,0.00,5.8,0.388,0.05,100,4.0
2020-01-09T09:00,6.8,16.2,27.0,94,181,0.02,5.9,0.00,5.9,0.386,0.06,100,13.0
2020-01-09T10:00,7.2,17.6,29.5,93,181,0.03,6.2,0.00,6.1,0.384,0.07,100,38.0
2020-01-09T11:00,7.8,18.4,31.3,91,186,0.03,6.5,0.10,6.4,0.383,0.09,100,61.0
2020-01-09T12:00,8.2,18.6,31.0,94,189,0.03,7.3,0.10,6.9,0.383,0.07,100,68.0
2020-01-09T13:00,8.4,20.2,34.9,93,202,0.03,7.4,0.20,7.1,0.383,0.07,100,68.0
2020-01-09T14:00,8.6,18.4,34.6,93,208,0.03,7.5,0.50,7.2,0.388,0.08,100,36.0
2020-01-09T15:00,8.7,17.7,31.0,92,209,0.02,7.6,0.70,7.2,0.396,0.08,100,8.0
2020-01-09T16:00,8.9,18.5,31.7,92,209,0.00,7.8,0.70,7.2,0.402,0.09,100,0.0
2020-01-09T17:00,8.9,18.2,32.0,92,210,0.00,7.8,0.30,7.2,0.402,0.09,100,0.0
2020-01-09T18:00,9.1,17.1,31.0,92,215,0.00,7.8,0.10,7.2,0.399,0.09,100,0.0
2020-01-09T19:00,9.1,16.8,29.2,93,215,0.00,7.9,0.10,7.2,0.398,0.09,100,0.0
2020-01-09T20:00,9.2,16.3,28.4,93,215,0.00,8.1,0.20,7.3,0.397,0.09,100,0.0
2020-01-09T21:00,9.4,15.8,27.4,93,215,0.00,8.3,0.20,7.5,0.396,0.08,100,0.0
2020-01-09T22:00,9.6,15.9,27.0,93,213,0.00,8.5,0.10,7.7,0.395,0.08,100,0.0
2020-01-09T23:00,9.4,15.7,27.0,93,212,0.00,8.4,0.10,7.7,0.394,0.08,100,0.0
2020-01-10T00:00,9.8,15.6,26.6,94,206,0.00,8.9,0.10,8.0,0.397,0.07,100,0.0
2020-01-10T01:00,9.9,15.5,26.3,94,205,0.00,8.9,0.20,8.1,0.397,0.07,100,0.0
2020-01-10T02:00,10.1,17.2,28.8,93,213,0.00,9.0,0.30,8.1,0.399,0.09,100,0.0
2020-01-10T03:00,10.0,16.1,28.8,93,219,0.00,8.9,0.20,8.2,0.398,0.09,100,0.0
2020-01-10T04:00,9.8,15.8,27.4,93,223,0.00,8.6,0.20,8.1,0.398,0.09,99,0.0
2020-01-10T05:00,9.6,18.1,30.6,92,223,0.00,8.3,0.40,8.0,0.401,0.10,100,0.0
2020-01-10T06:00,9.5,20.4,34.6,91,229,0.00,8.1,0.20,8.0,0.401,0.11,100,0.0
2020-01-10T07:00,9.4,18.7,35.3,91,236,0.00,8.0,0.20,8.0,0.401,0.11,100,0.0
2020-01-10T08:00,9.3,20.4,34.9,91,238,0.02,7.9,0.20,7.9,0.401,0.10,100,3.0
2020-01-10T09:00,9.5,21.3,36.4,89,240,0.03,7.8,0.20,8.0,0.400,0.13,100,20.0
2020-01-10T10:00,9.6,20.7,36.0,88,239,0.04,7.6,0.00,8.1,0.397,0.15,95,31.0
2020-01-10T11:00,9.7,21.7,37.1,85,246,0.05,7.3,0.00,8.2,0.395,0.18,14,55.0
2020-01-10T12:00,10.6,22.5,37.1,81,250,0.09,7.5,0.00,8.9,0.394,0.24,7,212.0
2020-01-10T13:00,10.4,21.2,43.2,74,255,0.08,6.0,0.00,8.9,0.392,0.33,31,138.0
2020-01-10T14:00,9.8,18.4,36.4,75,244,0.06,5.5,0.00,8.7,0.391,0.31,19,93.0
2020-01-10T15:00,8.8,16.1,31.3,80,243,0.03,5.4,0.20,8.2,0.391,0.23,55,38.0
2020-01-10T16:00,8.1,15.7,32.8,84,250,0.01,5.4,0.30,7.7,0.392,0.18,90,0.0
2020-01-10T17:00,7.8,16.8,29.9,86,247,0.01,5.6,0.20,7.2,0.392,0.15,89,0.0
2020-01-10T18:00,7.7,18.8,31.3,87,250,0.01,5.7,0.00,7.1,0.390,0.14,65,0.0
2020-01-10T19:00,7.2,21.0,35.6,89,264,0.01,5.5,0.10,6.8,0.390,0.12,97,0.0
2020-01-10T20:00,6.6,23.9,41.8,88,276,0.01,4.7,0.00,6.7,0.388,0.12,100,0.0
