time,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2024-01-01T00:00,4.9,14.1,23.4,87,199,0.00,3.0,0.00,4.4,0.395,0.11,100,0.0
2024-01-01T01:00,5.3,13.7,24.1,85,198,0.01,3.1,0.00,4.8,0.398,0.13,100,0.0
2024-01-01T02:00,5.0,14.0,23.4,85,198,0.01,2.7,0.00,4.5,0.397,0.13,99,0.0
2024-01-01T03:00,4.6,14.5,24.5,86,199,0.01,2.4,0.00,4.2,0.396,0.12,68,0.0
2024-01-01T04:00,4.3,14.0,24.1,87,198,0.00,2.3,0.00,4.1,0.396,0.11,14,0.0
2024-01-01T05:00,3.8,14.0,23.4,88,203,0.00,2.1,0.00,3.8,0.395,0.09,29,0.0
2024-01-01T06:00,3.7,14.3,23.8,89,205,0.00,2.1,0.00,3.7,0.394,0.09,59,0.0
2024-01-01T07:00,3.4,13.9,23.8,90,205,0.00,1.9,0.00,3.5,0.394,0.08,52,0.0
2024-01-01T08:00,3.8,14.2,23.8,90,204,0.01,2.3,0.00,3.5,0.393,0.08,90,10.0
2024-01-01T09:00,4.8,15.3,25.2,88,204,0.02,3.0,0.00,3.9,0.392,0.11,80,66.0
2024-01-01T10:00,6.3,17.5,28.8,83,212,0.05,3.7,0.00,4.6,0.392,0.16,35,150.0
2024-01-01T11:00,7.2,19.7,33.5,78,230,0.07,3.6,0.00,5.2,0.391,0.22,100,135.0
2024-01-01T12:00,6.2,18.4,36.0,83,219,0.05,3.6,0.60,5.3,0.395,0.16,97,77.0
2024-01-01T13:00,7.3,13.8,29.9,81,227,0.05,4.2,0.60,5.9,0.401,0.20,47,103.0
2024-01-01T14:00,7.3,18.4,30.2,79,235,0.05,4.0,0.00,5.9,0.400,0.22,94,83.0
2024-01-01T15:00,6.8,17.5,31.7,79,233,0.04,3.5,0.00,5.8,0.399,0.20,100,11.0
2024-01-01T16:00,6.3,15.3,29.5,82,231,0.01,3.5,0.20,5.6,0.399,0.17,98,0.0
2024-01-01T17:00,5.7,14.0,25.2,85,226,0.01,3.4,0.00,5.2,0.398,0.13,94,0.0
2024-01-01T18:00,5.1,15.3,25.6,86,227,0.01,3.0,0.10,4.8,0.398,0.12,59,0.0
2024-01-01T19:00,4.8,16.5,27.4,87,238,0.01,2.8,0.00,4.6,0.397,0.11,48,0.0
2024-01-01T20:00,4.7,15.9,27.7,88,242,0.00,2.8,0.10,4.4,0.397,0.10,55,0.0
2024-01-01T21:00,4.3,16.9,28.4,88,243,0.00,2.5,0.20,4.2,0.398,0.10,49,0.0
2024-01-01T22:00,3.6,17.2,32.0,90,241,0.00,2.1,0.10,4.0,0.398,0.08,81,0.0
2024-01-01T23:00,4.1,13.6,28.8,90,238,0.00,2.7,0.00,4.0,0.397,0.08,100,0.0
2024-01-02T00:00,4.8,13.9,22.7,89,239,0.00,3.1,0.00,4.2,0.396,0.09,100,0.0
2024-01-02T01:00,4.3,11.5,19.8,89,224,0.00,2.7,0.00,5.1,0.391,0.09,93,0.0
2024-01-02T02:00,3.8,12.0,20.5,90,219,0.00,2.3,0.00,4.5,0.390,0.08,93,0.0
2024-01-02T03:00,2.9,11.6,20.5,91,210,0.00,1.6,0.00,4.0,0.390,0.06,100,0.0
2024-01-02T04:00,2.5,10.2,19.4,93,188,0.00,1.5,0.00,3.6,0.389,0.05,100,0.0
2024-01-02T05:00,2.5,11.5,19.4,94,178,0.00,1.6,0.00,3.3,0.389,0.05,100,0.0
2024-01-02T06:00,2.5,11.7,19.4,94,162,0.00,1.5,0.00,3.2,0.389,0.05,100,0.0
2024-01-02T07:00,2.7,14.4,24.1,94,148,0.00,1.8,0.00,3.2,0.388,0.04,100,0.0
2024-01-02T08:00,3.2,16.3,27.0,93,149,0.01,2.2,0.10,3.3,0.388,0.05,100,5.0
2024-01-02T09:00,4.0,17.9,29.9,92,152,0.02,2.8,0.30,3.6,0.390,0.07,100,24.0
2024-01-02T10:00,4.7,19.1,32.4,92,148,0.02,3.5,0.70,4.0,0.398,0.07,100,30.0
2024-01-02T11:00,4.8,19.4,33.8,93,149,0.02,3.7,0.50,4.2,0.403,0.06,100,30.0
2024-01-02T12:00,4.8,20.2,35.6,93,149,0.02,3.7,0.20,4.4,0.404,0.06,100,25.0
2024-01-02T13:00,4.9,18.1,34.2,92,139,0.02,3.7,0.00,4.5,0.405,0.07,100,27.0
2024-01-02T14:00,4.8,16.8,31.0,94,133,0.02,3.9,1.50,4.6,0.423,0.05,100,16.0
2024-01-02T15:00,4.8,14.8,28.4,95,133,0.01,4.0,0.10,4.6,0.419,0.05,100,6.0
2024-01-02T16:00,4.9,13.2,25.2,95,133,0.00,4.2,0.10,4.6,0.418,0.04,100,0.0
2024-01-02T17:00,5.1,13.6,22.7,95,130,0.00,4.3,0.20,4.7,0.417,0.04,100,0.0
2024-01-02T18:00,5.4,12.7,22.3,96,145,0.00,4.8,0.20,4.8,0.417,0.04,100,0.0
2024-01-02T19:00,6.3,13.5,22.3,95,171,0.00,5.6,0.80,4.9,0.424,0.05,100,0.0
2024-01-02T20:00,6.9,13.1,24.1,94,172,0.00,6.1,1.10,5.3,0.431,0.06,100,0.0
2024-01-02T21:00,6.9,12.8,22.0,94,170,0.00,6.0,0.90,5.5,0.433,0.06,100,0.0
2024-01-02T22:00,7.2,15.9,25.9,93,174,0.00,6.2,1.40,5.7,0.436,0.07,100,0.0
2024-01-02T23:00,7.9,19.7,33.1,90,204,0.01,6.4,1.70,5.9,0.439,0.10,100,0.0
2024-01-03T00:00,8.1,21.1,34.2,90,200,0.01,6.5,1.90,6.1,0.437,0.11,100,0.0
2024-01-03T01:00,8.2,18.6,28.4,88,221,0.01,6.3,2.70,6.0,0.433,0.13,100,0.0
2024-01-03T02:00,8.5,19.9,36.0,89,228,0.01,6.8,0.00,6.2,0.428,0.13,14,0.0
2024-01-03T03:00,8.4,24.3,40.3,87,230,0.01,6.3,0.00,6.2,0.425,0.14,98,0.0
2024-01-03T04:00,8.9,27.8,46.8,85,230,0.02,6.5,0.00,6.4,0.422,0.17,12,0.0
2024-01-03T05:00,8.7,27.0,47.9,83,239,0.03,5.9,0.00,6.4,0.419,0.20,8,0.0
2024-01-03T06:00,8.6,26.5,46.8,81,236,0.03,5.4,0.00,6.3,0.417,0.22,72,0.0
2024-01-03T07:00,8.5,25.9,45.4,79,235,0.03,5.2,0.10,6.3,0.416,0.23,100,0.0
2024-01-03T08:00,8.7,24.0,43.9,78,230,0.05,5.2,0.10,6.4,0.415,0.24,100,5.0
2024-01-03T09:00,9.1,23.2,41.4,78,227,0.05,5.6,0.00,6.8,0.413,0.25,100,41.0
2024-01-03T10:00,9.6,23.4,41.0,77,227,0.07,5.8,0.00,7.1,0.411,0.27,100,79.0
2024-01-03T11:00,9.9,23.5,41.0,76,229,0.07,5.9,0.70,7.4,0.416,0.30,100,88.0
2024-01-03T12:00,9.9,21.4,41.0,78,221,0.07,6.3,0.00,7.6,0.414,0.27,100,75.0
2024-01-03T13:00,10.6,23.2,43.6,74,222,0.08,6.2,0.10,8.6,0.405,0.33,100,130.0
2024-01-03T14:00,10.1,27.6,46.4,75,239,0.07,5.8,0.20,8.4,0.405,0.31,100,45.0
2024-01-03T15:00,9.2,23.1,46.8,79,239,0.05,5.7,0.10,8.1,0.405,0.25,100,9.0
2024-01-03T16:00,8.8,24.4,41.0,80,239,0.03,5.5,0.10,7.7,0.405,0.23,100,0.0
2024-01-03T17:00,8.4,22.2,43.2,83,234,0.02,5.7,2.90,7.3,0.434,0.18,100,0.0
2024-01-03T18:00,8.4,20.5,37.8,82,231,0.02,5.4,0.00,7.1,0.427,0.20,100,0.0
2024-01-03T19:00,8.4,20.1,34.9,82,227,0.02,5.5,0.10,7.1,0.423,0.20,100,0.0
2024-01-03T20:00,8.4,21.4,36.0,81,228,0.02,5.4,0.00,7.1,0.420,0.21,58,0.0
2024-01-03T21:00,7.4,19.6,36.0,84,227,0.02,4.8,0.00,6.8,0.418,0.17,100,0.0
2024-01-03T22:00,7.2,17.9,32.8,87,214,0.01,5.2,0.10,6.7,0.417,0.13,87,0.0
2024-01-03T23:00,6.9,18.5,32.0,91,233,0.00,5.6,0.20,6.5,0.417,0.09,85,0.0
2024-01-04T00:00,7.0,18.9,31.7,90,231,0.00,5.5,0.10,6.3,0.416,0.10,83,0.0
2024-01-04T01:00,7.2,18.9,32.4,89,239,0.01,5.6,0.10,7.2,0.402,0.11,25,0.0
2024-01-04T02:00,7.0,18.6,32.0,89,238,0.01,5.2,0.20,6.7,0.404,0.11,92,0.0
2024-01-04T03:00,7.1,19.7,36.0,89,239,0.01,5.3,0.20,6.5,0.405,0.11,100,0.0
2024-01-04T04:00,7.2,19.6,33.5,89,238,0.01,5.5,0.10,6.4,0.405,0.11,100,0.0
2024-01-04T05:00,7.1,20.0,34.2,91,244,0.00,5.8,0.40,6.5,0.408,0.09,100,0.0
2024-01-04T06:00,6.9,24.4,41.4,89,262,0.01,5.3,0.30,6.4,0.411,0.11,90,0.0
2024-01-04T07:00,6.3,24.2,41.4,92,273,0.00,5.1,0.30,6.3,0.413,0.08,100,0.0
2024-01-04T08:00,5.4,23.8,42.5,89,267,0.03,3.8,0.20,6.1,0.413,0.10,100,1.0
2024-01-04T09:00,4.7,25.3,43.2,90,259,0.02,3.2,0.10,5.7,0.412,0.09,100,26.0
2024-01-04T10:00,4.1,31.0,53.3,85,266,0.04,1.8,0.00,5.4,0.411,0.13,100,57.0
2024-01-04T11:00,3.6,33.1,58.0,82,268,0.04,0.9,0.00,5.1,0.410,0.14,100,57.0
2024-01-04T12:00,3.2,32.9,61.9,82,276,0.04,0.5,0.00,4.8,0.408,0.14,100,54.0
2024-01-04T13:00,2.5,31.3,56.2,89,282,0.03,0.8,0.20,4.4,0.407,0.08,100,56.0
2024-01-04T14:00,2.5,27.0,56.2,91,301,0.02,1.2,0.20,4.1,0.407,0.06,100,22.0
2024-01-04T15:00,2.1,22.2,46.4,89,318,0.02,0.4,0.10,3.8,0.407,0.08,100,6.0
2024-01-04T16:00,1.5,18.3,38.5,90,313,0.00,0.1,0.10,3.5,0.406,0.07,100,0.0
2024-01-04T17:00,1.0,15.5,31.7,90,316,0.00,-0.3,0.00,3.2,0.406,0.06,100,0.0
2024-01-04T18:00,0.4,11.5,27.0,91,321,0.00,-0.9,0.00,2.8,0.405,0.06,96,0.0
2024-01-04T19:00,-0.3,6.4,19.8,92,313,0.00,-1.5,0.00,2.2,0.404,0.05,75,0.0
2024-01-04T20:00,-2.2,8.1,11.2,94,315,0.00,-3.0,0.00,1.6,0.403,0.03,90,0.0
2024-01-04T21:00,-1.0,5.5,10.4,93,328,0.00,-2.0,0.00,1.4,0.402,0.04,98,0.0
2024-01-04T22:00,-0.2,1.9,6.5,92,248,0.00,-1.4,0.00,1.4,0.401,0.05,100,0.0
2024-01-04T23:00,-0.7,2.4,3.2,95,117,0.00,-1.5,0.00,1.5,0.400,0.03,100,0.0
2024-01-05T00:00,-0.4,3.8,6.5,95,107,0.00,-1.1,0.00,1.5,0.399,0.03,89,0.0
2024-01-05T01:00,0.2,5.8,10.1,89,97,0.00,-1.5,0.00,1.9,0.401,0.07,100,0.0
2024-01-05T02:00,0.2,6.9,12.2,89,99,0.00,-1.4,0.00,1.9,0.400,0.07,100,0.0
2024-01-05T03:00,0.3,9.8,16.9,87,98,0.00,-1.6,0.00,1.9,0.399,0.08,100,0.0
2024-01-05T04:00,0.3,12.1,20.9,88,100,0.00,-1.5,0.00,1.8,0.398,0.07,100,0.0
2024-01-05T05:00,0.3,14.6,24.8,88,106,0.00,-1.4,0.00,1.8,0.398,0.08,100,0.0
2024-01-05T06:00,0.4,16.0,27.4,90,104,0.00,-1.1,0.00,1.8,0.397,0.07,100,0.0
2024-01-05T07:00,0.4,16.3,27.0,91,104,0.00,-0.9,0.00,1.8,0.396,0.06,100,0.0
2024-01-05T08:00,0.4,17.7,30.2,90,103,0.02,-0.9,0.00,1.8,0.396,0.06,100,2.0
2024-01-05T09:00,0.5,18.6,33.8,88,99,0.02,-1.2,0.00,1.8,0.395,0.07,100,10.0
2024-01-05T10:00,0.6,21.1,34.2,89,98,0.02,-1.0,0.00,1.9,0.395,0.07,100,36.0
2024-01-05T11:00,0.3,21.0,36.4,89,95,0.02,-1.2,0.10,1.8,0.395,0.07,100,26.0
2024-01-05T12:00,0.2,21.3,36.7,91,87,0.02,-1.1,0.10,1.7,0.396,0.05,100,16.0
2024-01-05T13:00,0.4,18.4,35.6,92,87,0.02,-0.7,0.30,1.6,0.398,0.05,100,14.0
2024-01-05T14:00,0.4,17.7,32.8,93,88,0.02,-0.6,0.30,1.5,0.400,0.04,100,16.0
2024-01-05T15:00,0.3,18.0,31.0,96,90,0.01,-0.3,0.20,1.4,0.402,0.03,100,5.0
2024-01-05T16:00,0.3,17.6,30.6,96,89,0.00,-0.2,0.30,1.3,0.405,0.02,100,0.0
2024-01-05T17:00,0.5,17.7,29.2,95,94,0.00,-0.2,0.00,1.3,0.404,0.03,100,0.0
2024-01-05T18:00,0.8,17.3,31.0,94,95,0.00,-0.1,0.00,1.3,0.403,0.04,100,0.0
2024-01-05T19:00,0.8,16.2,29.2,95,93,0.00,0.1,0.00,1.3,0.403,0.03,100,0.0
2024-01-05T20:00,0.9,14.8,27.4,95,96,0.00,0.1,0.00,1.2,0.402,0.03,64,0.0
2024-01-05T21:00,0.5,14.8,25.2,95,93,0.00,-0.2,0.00,1.1,0.402,0.03,87,0.0
2024-01-05T22:00,0.8,14.1,24.8,95,87,0.00,0.0,0.10,1.1,0.401,0.03,100,0.0
2024-01-05T23:00,0.9,14.8,24.8,94,89,0.00,0.1,0.00,1.2,0.401,0.04,100,0.0
2024-01-06T00:00,0.9,15.1,25.9,94,93,0.00,0.1,0.00,1.2,0.401,0.04,100,0.0
2024-01-06T01:00,0.0,12.6,22.7,95,87,0.00,-0.8,0.00,1.0,0.399,0.03,96,0.0
2024-01-06T02:00,-0.4,13.8,23.0,95,83,0.00,-1.1,0.00,0.9,0.398,0.03,90,0.0
2024-01-06T03:00,-0.6,14.5,24.5,94,83,0.00,-1.4,0.00,0.8,0.398,0.04,100,0.0
2024-01-06T04:00,-0.3,14.9,24.8,93,83,0.00,-1.3,0.00,0.8,0.397,0.04,100,0.0
2024-01-06T05:00,-0.1,14.9,25.2,91,83,0.00,-1.3,0.00,0.8,0.396,0.05,100,0.0
2024-01-06T06:00,0.2,15.5,26.6,90,78,0.00,-1.2,0.00,0.8,0.395,0.06,100,0.0
2024-01-06T07:00,0.2,16.4,27.0,89,75,0.00,-1.4,0.00,0.8,0.395,0.07,100,0.0
2024-01-06T08:00,0.2,17.1,31.0,88,72,0.02,-1.5,0.00,0.9,0.394,0.07,100,4.0
2024-01-06T09:00,0.2,17.1,31.0,89,65,0.02,-1.5,0.00,0.9,0.394,0.07,100,21.0
2024-01-06T10:00,0.1,17.6,31.3,87,67,0.02,-1.8,0.00,1.0,0.393,0.08,100,33.0
2024-01-06T11:00,-0.1,17.1,31.3,87,60,0.03,-2.0,0.00,1.1,0.392,0.08,100,38.0
2024-01-06T12:00,-0.1,18.4,32.4,86,62,0.03,-2.2,0.00,1.2,0.392,0.09,100,45.0
2024-01-06T13:00,-0.6,17.9,31.7,87,62,0.02,-2.6,0.00,1.1,0.398,0.08,100,31.0
2024-01-06T14:00,-0.9,18.4,32.4,86,62,0.02,-3.0,0.00,1.0,0.397,0.08,100,18.0
2024-01-06T15:00,-1.2,17.9,32.4,86,62,0.02,-3.2,0.00,0.9,0.396,0.08,100,7.0
2024-01-06T16:00,-1.3,17.2,31.3,86,61,0.01,-3.3,0.00,0.8,0.395,0.08,100,0.0
2024-01-06T17:00,-1.3,17.4,31.0,84,63,0.01,-3.6,0.00,0.8,0.395,0.09,100,0.0
2024-01-06T18:00,-1.3,16.4,30.6,82,57,0.01,-3.9,0.00,0.8,0.394,0.10,100,0.0
2024-01-06T19:00,-1.4,16.8,29.5,80,55,0.01,-4.3,0.00,0.7,0.393,0.11,100,0.0
2024-01-06T20:00,-1.5,17.7,31.0,79,57,0.01,-4.8,0.00,0.6,0.393,0.12,100,0.0
2024-01-06T21:00,-1.8,16.6,31.0,80,49,0.01,-4.8,0.00,0.6,0.392,0.11,100,0.0
2024-01-06T22:00,-1.9,16.6,29.2,77,49,0.01,-5.4,0.00,0.6,0.391,0.12,100,0.0
2024-01-06T23:00,-1.9,16.8,29.5,73,48,0.02,-6.0,0.00,0.6,0.391,0.14,100,0.0
2024-01-07T00:00,-2.0,18.4,32.0,70,48,0.02,-6.8,0.00,0.5,0.390,0.16,100,0.0
2024-01-07T01:00,-2.3,20.6,36.4,70,43,0.02,-7.1,0.00,0.6,0.386,0.16,100,0.0
2024-01-07T02:00,-2.7,20.1,36.4,70,46,0.02,-7.5,0.00,0.5,0.386,0.15,100,0.0
2024-01-07T03:00,-3.0,20.2,34.9,68,50,0.02,-8.1,0.00,0.4,0.386,0.16,93,0.0
2024-01-07T04:00,-3.5,19.2,34.9,70,52,0.02,-8.1,0.00,0.3,0.385,0.14,97,0.0
2024-01-07T05:00,-4.2,17.4,33.1,75,56,0.01,-7.9,0.00,0.2,0.385,0.11,100,0.0
2024-01-07T06:00,-4.4,14.4,29.9,77,58,0.01,-7.8,0.00,0.2,0.385,0.10,99,0.0
2024-01-07T07:00,-4.4,12.5,24.5,79,51,0.01,-7.4,0.00,0.1,0.384,0.09,100,0.0
2024-01-07T08:00,-3.9,11.0,20.9,80,41,0.01,-6.8,0.00,0.0,0.384,0.09,97,10.0
2024-01-07T09:00,-2.2,15.7,28.4,68,53,0.03,-7.2,0.00,0.0,0.384,0.17,99,81.0
2024-01-07T10:00,-1.4,12.0,27.7,70,39,0.04,-6.2,0.00,0.1,0.384,0.17,100,104.0
2024-01-07T11:00,-1.1,13.2,24.8,73,26,0.04,-5.3,0.00,0.1,0.383,0.15,100,74.0
2024-01-07T12:00,-0.9,13.6,24.5,79,12,0.03,-4.2,0.00,0.1,0.383,0.12,100,46.0
2024-01-07T13:00,-0.4,18.6,31.3,74,18,0.04,-4.5,0.00,0.1,0.383,0.16,100,37.0
2024-01-07T14:00,-0.6,17.6,34.2,80,26,0.03,-3.7,0.00,0.1,0.382,0.12,100,26.0
2024-01-07T15:00,-0.9,12.0,31.3,86,9,0.02,-3.0,0.00,0.1,0.382,0.08,100,7.0
2024-01-07T16:00,-1.1,15.1,25.2,79,28,0.01,-4.3,0.00,0.1,0.382,0.12,94,0.0
2024-01-07T17:00,-2.5,16.4,30.2,76,38,0.01,-6.2,0.00,0.1,0.382,0.12,2,0.0
2024-01-07T18:00,-4.0,14.1,28.1,76,32,0.01,-7.6,0.00,0.0,0.382,0.11,3,0.0
2024-01-07T19:00,-4.6,18.1,30.2,74,21,0.02,-8.4,0.00,-0.1,0.381,0.11,18,0.0
2024-01-07T20:00,-5.5,22.6,38.9,61,31,0.03,-11.8,0.00,-0.2,0.381,0.16,3,0.0
2024-01-07T21:00,-6.8,18.9,38.9,66,39,0.02,-12.1,0.00,-0.2,0.381,0.12,0,0.0
2024-01-07T22:00,-7.6,15.9,32.4,71,38,0.01,-11.9,0.00,-0.3,0.381,0.10,0,0.0
2024-01-07T23:00,-7.8,14.5,27.0,73,35,0.01,-11.8,0.00,-0.4,0.381,0.09,0,0.0
2024-01-08T00:00,-7.8,14.3,24.8,74,34,0.01,-11.6,0.00,-0.6,0.380,0.09,19,0.0
2024-01-08T01:00,-7.7,19.9,35.3,73,45,0.01,-11.6,0.00,-0.3,0.380,0.09,100,0.0
2024-01-08T02:00,-7.2,20.4,36.7,69,46,0.02,-11.8,0.00,-0.4,0.380,0.11,83,0.0
2024-01-08T03:00,-7.5,21.9,38.5,65,48,0.02,-13.0,0.00,-0.5,0.380,0.12,15,0.0
2024-01-08T04:00,-8.9,19.3,38.5,65,53,0.02,-14.2,0.00,-0.6,0.379,0.11,2,0.0
2024-01-08T05:00,-9.2,15.3,33.8,67,56,0.01,-14.2,0.00,-0.7,0.379,0.10,0,0.0
2024-01-08T06:00,-9.1,12.0,26.6,67,51,0.01,-14.1,0.00,-0.8,0.379,0.10,0,0.0
2024-01-08T07:00,-8.9,12.3,20.9,68,50,0.01,-13.8,0.00,-0.9,0.379,0.10,0,0.0
2024-01-08T08:00,-8.4,13.9,24.1,66,53,0.02,-13.6,0.00,-0.9,0.379,0.11,0,14.0
2024-01-08T09:00,-7.3,16.3,29.5,62,55,0.03,-13.2,0.00,-1.0,0.379,0.13,0,96.0
2024-01-08T10:00,-6.2,15.7,30.6,57,58,0.05,-13.4,0.00,-1.0,0.378,0.16,0,182.0
2024-01-08T11:00,-5.3,15.4,30.2,56,53,0.06,-12.9,0.00,-1.0,0.378,0.18,0,234.0
2024-01-08T12:00,-4.6,16.0,31.0,54,46,0.06,-12.4,0.00,-1.0,0.378,0.20,0,242.0
2024-01-08T13:00,-3.9,16.6,32.4,61,41,0.06,-10.4,0.00,-1.1,0.378,0.18,0,203.0
2024-01-08T14:00,-4.2,16.6,31.0,60,41,0.04,-10.8,0.00,-1.1,0.378,0.18,0,133.0
2024-01-08T15:00,-5.2,14.8,29.5,66,41,0.02,-10.7,0.00,-1.2,0.378,0.14,0,43.0
2024-01-08T16:00,-6.0,13.7,25.2,69,45,0.01,-10.8,0.00,-1.2,0.378,0.12,0,0.0
2024-01-08T17:00,-6.4,13.5,23.4,71,48,0.01,-10.8,0.00,-1.3,0.378,0.11,0,0.0
2024-01-08T18:00,-6.7,13.7,23.0,72,55,0.01,-10.9,0.00,-1.4,0.377,0.10,0,0.0
2024-01-08T19:00,-6.8,14.0,23.8,71,61,0.01,-11.1,0.00,-1.4,0.377,0.11,0,0.0
2024-01-08T20:00,-7.1,13.2,23.8,70,64,0.01,-11.6,0.00,-1.5,0.377,0.11,0,0.0
2024-01-08T21:00,-7.3,11.6,22.0,70,64,0.01,-11.9,0.00,-1.5,0.377,0.11,0,0.0
2024-01-08T22:00,-7.7,10.3,19.8,70,65,0.01,-12.1,0.00,-1.6,0.377,0.10,0,0.0
2024-01-08T23:00,-8.0,8.6,17.6,71,68,0.01,-12.4,0.00,-1.7,0.377,0.10,0,0.0
2024-01-09T00:00,-8.3,8.4,14.0,71,65,0.01,-12.6,0.00,-1.8,0.377,0.09,0,0.0
2024-01-09T01:00,-8.9,8.7,14.8,79,60,0.00,-11.9,0.00,-3.6,0.377,0.06,0,0.0
2024-01-09T02:00,-9.4,8.6,14.8,80,68,0.00,-12.1,0.00,-3.8,0.377,0.06,0,0.0
2024-01-09T03:00,-9.7,8.4,14.4,80,65,0.00,-12.4,0.00,-4.0,0.377,0.06,0,0.0
2024-01-09T04:00,-9.9,7.2,13.7,80,72,0.00,-12.8,0.00,-4.1,0.376,0.06,0,0.0
2024-01-09T05:00,-10.2,7.0,12.2,79,78,0.00,-13.2,0.00,-4.2,0.376,0.06,0,0.0
2024-01-09T06:00,-10.4,6.2,11.5,76,83,0.00,-13.7,0.00,-4.3,0.376,0.07,0,0.0
2024-01-09T07:00,-10.6,5.1,10.8,75,86,0.00,-14.1,0.00,-4.4,0.376,0.07,0,0.0
2024-01-09T08:00,-9.9,6.6,10.4,70,77,0.01,-14.4,0.00,-4.3,0.376,0.09,0,15.0
2024-01-09T09:00,-8.7,6.7,15.5,61,74,0.02,-14.8,0.00,-3.7,0.376,0.12,0,98.0
2024-01-09T10:00,-7.0,6.3,16.2,53,77,0.04,-14.9,0.00,-2.8,0.376,0.17,0,183.0
2024-01-09T11:00,-5.3,5.2,16.2,46,74,0.06,-15.2,0.00,-2.5,0.376,0.22,0,235.0
2024-01-09T12:00,-4.2,5.6,15.1,41,63,0.06,-15.4,0.00,-2.3,0.376,0.27,0,244.0
2024-01-09T13:00,-4.1,7.3,15.8,46,57,0.06,-14.1,0.00,-2.6,0.376,0.25,0,209.0
2024-01-09T14:00,-4.1,7.6,15.8,45,59,0.04,-14.1,0.00,-2.5,0.375,0.25,0,137.0
2024-01-09T15:00,-6.4,6.9,13.7,55,62,0.02,-14.0,0.00,-2.5,0.375,0.17,0,46.0
2024-01-09T16:00,-6.8,6.5,10.4,57,71,0.01,-13.9,0.00,-2.5,0.375,0.16,0,0.0
2024-01-09T17:00,-7.2,7.9,13.3,59,74,0.01,-13.9,0.00,-2.7,0.375,0.15,0,0.0
2024-01-09T18:00,-7.7,7.6,13.7,61,82,0.01,-13.9,0.00,-2.8,0.375,0.14,0,0.0
2024-01-09T19:00,-7.9,7.0,13.0,63,78,0.01,-13.9,0.00,-2.9,0.375,0.13,0,0.0
2024-01-09T20:00,-8.1,6.8,11.5,64,72,0.01,-13.7,0.00,-3.2,0.375,0.12,0,0.0
2024-01-09T21:00,-8.1,7.4,12.2,65,76,0.01,-13.6,0.00,-3.4,0.375,0.12,0,0.0
2024-01-09T22:00,-8.1,7.3,12.2,66,79,0.01,-13.4,0.00,-3.5,0.375,0.11,0,0.0
2024-01-09T23:00,-8.1,6.8,12.2,67,87,0.01,-13.1,0.00,-3.7,0.375,0.11,0,0.0
2024-01-10T00:00,-8.2,7.2,11.9,68,84,0.01,-13.1,0.00,-3.7,0.374,0.10,0,0.0
2024-01-10T01:00,-8.9,7.4,14.0,71,76,0.00,-13.1,0.00,-4.9,0.374,0.09,0,0.0
2024-01-10T02:00,-8.9,7.3,12.6,71,81,0.00,-13.1,0.00,-4.6,0.374,0.09,0,0.0
2024-01-10T03:00,-8.8,7.9,13.3,71,90,0.00,-13.1,0.00,-4.3,0.374,0.09,0,0.0
2024-01-10T04:00,-8.7,8.3,14.0,70,88,0.01,-13.2,0.00,-4.2,0.374,0.10,0,0.0
2024-01-10T05:00,-8.6,7.6,13.7,69,85,0.01,-13.2,0.00,-4.1,0.374,0.10,0,0.0
2024-01-10T06:00,-8.6,8.0,13.3,68,82,0.01,-13.4,0.00,-4.1,0.374,0.10,0,0.0
2024-01-10T07:00,-8.4,8.0,13.7,67,95,0.01,-13.4,0.00,-4.0,0.374,0.11,0,0.0
2024-01-10T08:00,-7.9,9.3,13.7,65,106,0.01,-13.4,0.00,-3.8,0.374,0.12,0,15.0
2024-01-10T09:00,-6.5,8.4,16.6,57,83,0.03,-13.6,0.00,-3.2,0.374,0.16,0,98.0
2024-01-10T10:00,-4.7,8.9,19.1,49,76,0.05,-13.9,0.00,-2.7,0.374,0.22,0,182.0
2024-01-10T11:00,-3.0,8.0,19.1,42,82,0.07,-14.2,0.00,-2.4,0.373,0.29,0,234.0
2024-01-10T12:00,-1.9,7.3,18.0,37,70,0.08,-14.6,0.00,-2.2,0.373,0.34,0,244.0
2024-01-10T13:00,-1.9,7.6,16.9,46,59,0.06,-11.9,0.00,-2.6,0.373,0.29,0,211.0
2024-01-10T14:00,-2.2,6.2,16.2,48,54,0.04,-11.8,0.00,-2.5,0.373,0.27,0,139.0
2024-01-10T15:00,-5.2,7.7,10.4,61,49,0.02,-11.4,0.00,-2.5,0.373,0.16,0,48.0
2024-01-10T16:00,-5.7,6.6,10.8,66,45,0.01,-11.0,0.00,-2.5,0.373,0.14,0,0.0
2024-01-10T17:00,-6.3,6.2,11.5,73,54,0.00,-10.4,0.00,-2.5,0.373,0.10,0,0.0
2024-01-10T18:00,-7.1,5.6,9.7,81,63,0.00,-9.8,0.00,-2.7,0.373,0.07,0,0.0
2024-01-10T19:00,-7.3,4.6,8.3,84,51,0.00,-9.5,0.00,-2.8,0.373,0.06,0,0.0
