fecha,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2014-02-12,2.7541666666666664,12.208333333333334,22.84166666666667,78.83333333333333,208.625,0.03333333333333333,-0.65,0.0,1.5541666666666665,0.36999999999999994,0.17041666666666666,56.791666666666664,66.54166666666667
2014-02-13,4.9875,15.845833333333333,31.03333333333333,75.125,168.70833333333334,0.046250000000000006,0.85,0.12083333333333333,2.7458333333333336,0.37162500000000004,0.22666666666666668,76.04166666666667,72.0
2014-02-14,4.133333333333334,16.75,35.5,80.16666666666667,225.75,0.03375,0.8166666666666665,0.029166666666666664,3.3708333333333336,0.3900416666666667,0.17333333333333334,83.54166666666667,56.375
2014-02-15,8.216666666666667,19.724999999999998,38.36666666666667,65.58333333333333,183.625,0.06666666666666667,2.066666666666667,0.016666666666666666,5.291666666666667,0.3784166666666667,0.3754166666666667,99.79166666666667,43.375
2014-02-16,6.995833333333334,20.216666666666665,40.40833333333333,69.625,235.54166666666666,0.0625,1.7666666666666666,0.004166666666666667,5.720833333333334,0.3714166666666667,0.31,52.583333333333336,83.70833333333333
2014-02-17,4.5625,10.683333333333332,21.929166666666664,81.41666666666667,234.875,0.03875,1.4625000000000001,0.0,4.208333333333333,0.3661666666666667,0.18125,55.291666666666664,86.33333333333333
2014-02-18,4.1499999999999995,8.945833333333333,16.779166666666665,85.66666666666667,187.625,0.037083333333333336,1.804166666666667,0.0,3.3833333333333333,0.3633333333333333,0.14541666666666667,86.20833333333333,87.16666666666667
2014-02-19,4.8500000000000005,11.766666666666666,22.454166666666666,88.04166666666667,243.66666666666666,0.027083333333333334,2.966666666666667,0.025000000000000005,3.9791666666666665,0.36320833333333336,0.11541666666666667,74.95833333333333,55.416666666666664
2014-02-20,5.8,11.174999999999999,21.77916666666667,80.29166666666667,209.16666666666666,0.04791666666666667,2.4375,0.0,4.841666666666667,0.36145833333333327,0.2091666666666667,50.541666666666664,90.125
2014-02-21,6.425,13.362499999999999,26.775000000000002,85.375,209.54166666666666,0.023333333333333334,4.1375,0.12916666666666668,5.091666666666667,0.3761666666666667,0.13999999999999999,79.375,30.125
2014-02-22,4.3625,11.608333333333334,22.545833333333334,80.54166666666667,222.95833333333334,0.047499999999999994,1.0208333333333333,0.0,4.291666666666667,0.3725416666666667,0.19291666666666665,14.416666666666666,107.75
2014-02-23,3.4416666666666664,9.695833333333333,19.020833333333332,81.70833333333333,191.875,0.046250000000000006,0.35833333333333334,0.0,3.095833333333333,0.36366666666666664,0.18000000000000002,23.5,108.45833333333333
2014-02-24,4.408333333333333,14.0375,26.59583333333333,76.0,141.41666666666666,0.05875,0.24583333333333335,0.0,3.2583333333333333,0.35754166666666665,0.24250000000000002,7.875,118.375
2014-02-25,5.7875000000000005,13.216666666666667,25.354166666666668,81.58333333333333,141.91666666666666,0.0525,2.7083333333333335,0.0,4.795833333333333,0.35304166666666664,0.1991666666666667,19.958333333333332,118.83333333333333
2014-02-26,5.554166666666667,7.870833333333334,14.729166666666666,84.29166666666667,159.54166666666666,0.041666666666666664,2.9458333333333333,0.0,4.958333333333333,0.3499999999999999,0.17500000000000002,87.79166666666667,88.45833333333333
2014-02-27,5.704166666666667,5.804166666666667,13.787500000000001,86.08333333333333,174.91666666666666,0.049166666666666664,3.408333333333333,0.06666666666666667,5.404166666666666,0.3486666666666666,0.1575,63.208333333333336,112.875
2014-02-28,4.2124999999999995,9.033333333333333,18.479166666666668,87.70833333333333,162.58333333333334,0.04083333333333334,2.2083333333333335,0.07083333333333335,4.629166666666666,0.3682916666666667,0.12541666666666665,50.916666666666664,99.29166666666667
2014-03-01,3.775,8.758333333333333,17.579166666666666,86.29166666666667,105.875,0.04791666666666667,1.5250000000000001,0.0,3.5416666666666665,0.36154166666666665,0.14083333333333334,80.04166666666667,115.45833333333333
2014-03-02,5.054166666666666,7.8500000000000005,16.675,84.625,168.83333333333334,0.03916666666666667,2.525,0.0,4.733333333333333,0.3541666666666667,0.155,87.0,94.45833333333333
2014-03-03,5.920833333333333,16.7,32.62916666666667,76.95833333333333,109.625,0.05791666666666667,2.0208333333333335,0.0,5.320833333333334,0.3485,0.23375,53.541666666666664,114.125
2014-03-04,7.166666666666667,10.066666666666666,22.8625,79.66666666666667,109.875,0.050416666666666665,3.75,0.0,6.620833333333334,0.34504166666666664,0.22541666666666668,88.58333333333333,98.66666666666667
2014-03-05,5.879166666666666,6.2,14.1,89.95833333333333,244.54166666666666,0.04083333333333333,4.25,0.016666666666666666,6.279166666666666,0.3451666666666666,0.10875,64.33333333333333,93.625
