,Unnamed: 0,tipo_polinico,granos_de_polen_x_metro_cubico,fecha,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),soil_temperature_0_to_7cm (°C),cloud_cover (%),Benceno (ug/m3),CO (mg/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Tolueno (ug/m3),precip_autumn_last_year,precip_winter_last_year,temp_mean_spring_summer_last,radiation_sum_spring_summer_last,co2_mean_april_may_last,o3_mean_april_may_last,no2_mean_april_may_last,drought_days_summer_last,growing_degree_days_last,polen_last_year
624,624,Gram?neas,1.0,2022-09-17,21.008333333333333,9.508333333333333,19.22083333333333,49.91666666666666,58.958333333333336,0.19,9.325,0.0,0.0939166666666666,1.3829166666666666,23.2875,35.708333333333336,0.1,0.3,4.0,28.0,33.0,64.91,3.0,2.0,1.0,1.2,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
625,625,Gram?neas,2.0,2022-09-18,22.34583333333333,9.941666666666666,19.2875,53.208333333333336,71.125,0.1775,11.854166666666666,0.0041666666666666,0.0551666666666666,1.38375,25.03333333333333,87.33333333333333,0.1,0.2,3.0,20.0,25.0,67.1,20.0,17.0,1.0,0.5,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
626,626,Gram?neas,1.0,2022-09-19,20.67083333333333,5.333333333333333,13.6125,72.45833333333333,127.04166666666669,0.1141666666666666,15.225,0.3083333333333333,0.0807916666666666,0.7279166666666667,23.8875,77.54166666666667,0.1,0.3,3.0,23.0,28.0,64.75,36.0,33.0,1.0,1.1,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
627,627,Gram?neas,0.0,2022-09-20,22.008333333333336,6.691666666666666,14.908333333333331,62.54166666666666,144.29166666666666,0.1687499999999999,13.533333333333331,0.5833333333333334,0.1182083333333333,1.1445833333333333,26.008333333333336,34.333333333333336,0.2,0.3,5.0,34.0,42.0,61.7,19.0,15.0,1.0,1.9,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
628,628,Gram?neas,0.0,2022-09-21,21.304166666666667,8.1,17.341666666666665,53.125,144.875,0.17375,10.904166666666669,0.0666666666666666,0.0479166666666666,1.2845833333333332,25.3875,8.583333333333334,0.2,0.3,7.0,41.0,52.0,54.41,16.0,10.0,1.0,3.5,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
629,629,Gram?neas,2.0,2022-09-22,21.92083333333333,8.8125,18.05,50.958333333333336,192.83333333333331,0.1883333333333333,10.333333333333334,0.0,0.036,1.45875,26.35,24.166666666666668,0.1,0.3,6.0,40.0,50.0,54.6,14.0,9.0,1.0,2.6,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
630,630,Gram?neas,1.0,2022-09-23,22.04583333333333,10.1625,20.0125,44.25,236.58333333333331,0.2058333333333333,7.945833333333333,0.0,0.03375,1.6224999999999998,26.004166666666663,73.0,0.1,0.3,5.0,32.0,39.0,59.59,12.0,9.0,1.0,1.1,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
631,631,Gram?neas,2.0,2022-09-24,20.2875,11.766666666666666,23.129166666666663,42.375,181.41666666666663,0.205,6.616666666666667,0.0,0.0239999999999999,1.4441666666666666,25.15,56.375,0.1,0.3,3.0,28.0,33.0,59.98,9.0,5.0,1.0,1.1,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
632,632,Gram?neas,0.0,2022-09-25,16.591666666666665,16.533333333333335,31.03333333333333,44.083333333333336,38.708333333333336,0.1895833333333333,3.3541666666666665,0.0,0.02,1.1445833333333333,21.141666666666666,56.375,0.1,0.2,1.0,9.0,11.0,62.98,3.0,2.0,1.0,0.2,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
633,633,Gram?neas,0.0,2022-09-26,16.587500000000002,11.983333333333334,24.4625,40.833333333333336,129.08333333333334,0.18625,2.2958333333333334,0.0041666666666666,0.0170833333333333,1.2225,21.58333333333333,23.416666666666668,0.1,0.2,3.0,19.0,23.0,65.14,7.0,4.0,1.0,0.6,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
634,634,Gram?neas,1.0,2022-09-27,17.075,6.3125,15.395833333333334,41.75,246.58333333333331,0.17,3.25,0.0,0.0215,1.2575,21.491666666666664,19.20833333333333,0.2,0.3,17.0,38.0,64.0,37.94,13.0,7.0,1.0,2.4,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
635,635,Gram?neas,0.0,2022-09-28,17.758333333333333,10.85,21.04583333333333,46.708333333333336,286.0,0.1683333333333333,5.629166666666666,0.0,0.0115,1.18,20.758333333333333,59.29166666666666,0.1,0.3,17.0,36.0,62.0,37.09,12.0,5.0,1.0,3.0,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
636,636,Gram?neas,0.0,2022-09-29,14.5,14.245833333333332,26.79583333333333,62.25,262.2083333333333,0.09625,7.266666666666667,0.0875,0.0082083333333333,0.6366666666666666,17.683333333333334,73.5,0.1,0.3,6.0,26.0,34.0,47.98,8.0,4.0,1.0,1.1,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
637,637,Gram?neas,0.0,2022-09-30,14.070833333333333,8.933333333333334,18.675,56.25,190.625,0.14625,4.075,0.0,0.0518333333333333,0.8416666666666667,17.0,25.625,0.1,0.3,8.0,25.0,38.0,49.37,7.0,4.0,1.0,1.5,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
638,638,Gram?neas,0.0,2022-10-01,16.275000000000002,4.5,10.854166666666666,47.458333333333336,166.54166666666666,0.1391666666666666,3.841666666666667,0.0,0.04225,1.1358333333333337,19.1375,28.83333333333333,0.2,0.4,17.0,47.0,73.0,36.53,13.0,7.0,1.0,2.1,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
639,639,Gram?neas,0.0,2022-10-02,18.9125,7.679166666666666,15.704166666666666,36.583333333333336,41.125,0.1804166666666666,1.2625,0.0,0.03,1.64875,21.5125,19.125,0.4,0.4,21.0,47.0,79.0,47.41,16.0,10.0,1.0,2.1,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
640,640,Gram?neas,1.0,2022-10-03,19.77083333333333,8.6875,17.1125,33.791666666666664,147.54166666666666,0.1691666666666667,2.65,0.0,0.023,1.6679166666666667,22.320833333333336,68.83333333333333,0.2,0.4,13.0,56.0,76.0,39.21,21.0,10.0,1.0,2.8,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
641,641,Gram?neas,0.0,2022-10-04,22.0375,5.2250000000000005,12.341666666666669,31.25,191.95833333333331,0.1687499999999999,3.3541666666666665,0.0,0.0126249999999999,2.00375,24.72083333333333,6.875,0.4,0.6,49.0,80.0,155.0,25.22,47.0,22.0,1.0,,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
642,642,Gram?neas,0.0,2022-10-05,21.04583333333333,6.891666666666667,14.820833333333333,42.583333333333336,112.41666666666669,0.1658333333333333,7.2625,0.0,0.008125,1.5620833333333335,24.39583333333333,1.375,0.2,0.4,19.0,55.0,84.0,37.08,51.0,23.0,1.0,3.3,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
643,643,Gram?neas,1.0,2022-10-06,20.754166666666663,8.804166666666667,19.15,53.583333333333336,90.33333333333331,0.1579166666666666,9.704166666666667,0.0,0.0049166666666666,1.2891666666666666,24.9,25.166666666666668,0.1,0.3,6.0,32.0,42.0,46.97,24.0,12.0,1.0,2.3,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
644,644,Gram?neas,2.0,2022-10-07,19.054166666666667,4.120833333333334,10.333333333333334,57.875,101.75,0.1154166666666666,9.858333333333333,0.0,0.0065,1.0316666666666667,23.008333333333336,62.29166666666666,0.2,0.4,19.0,46.0,75.0,42.85,23.0,11.0,1.0,3.0,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
645,645,Gram?neas,1.0,2022-10-08,19.1875,8.120833333333334,16.504166666666666,54.125,79.875,0.1508333333333333,8.7125,0.0,0.0025,1.16375,22.9,21.20833333333333,0.1,0.3,5.0,30.0,37.0,44.86,23.0,11.0,1.0,1.6,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
646,646,Gram?neas,1.0,2022-10-09,18.9875,6.870833333333334,14.8625,62.91666666666666,115.58333333333331,0.1208333333333333,11.070833333333333,0.0,0.0015,0.9166666666666666,23.075,45.625,0.1,0.2,4.0,22.0,28.0,58.24,23.0,11.0,1.0,0.7,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
647,647,Gram?neas,0.0,2022-10-10,16.912499999999998,7.300000000000001,15.754166666666668,70.95833333333333,104.08333333333331,0.0870833333333333,11.425,0.0291666666666666,0.0124999999999999,0.5941666666666666,20.104166666666668,94.79166666666669,0.1,0.3,7.0,38.0,49.0,32.81,23.0,16.0,1.0,1.8,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
648,648,Gram?neas,1.0,2022-10-11,16.716666666666665,8.25,16.991666666666667,80.29166666666667,47.04166666666666,0.0970833333333333,13.058333333333332,0.1791666666666666,0.033375,0.4141666666666666,20.72083333333333,71.0,0.1,0.3,5.0,30.0,37.0,38.8,19.0,15.0,1.0,1.4,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
649,649,Gram?neas,0.0,2022-10-12,16.9125,6.129166666666666,12.729166666666666,73.375,101.25,0.1133333333333333,11.558333333333332,0.0041666666666666,0.1187083333333333,0.6091666666666667,19.5625,15.0,0.1,0.2,3.0,23.0,27.0,44.79,12.0,7.0,1.0,0.8,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
650,650,Gram?neas,0.0,2022-10-13,17.383333333333333,5.458333333333333,12.375,67.0,152.66666666666666,0.1170833333333333,10.633333333333333,0.0,0.0999999999999999,0.7604166666666666,19.4875,50.333333333333336,0.1,0.3,10.0,42.0,58.0,33.15,14.0,7.0,1.0,2.1,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
651,651,Gram?neas,1.0,2022-10-14,18.325,5.375,11.329166666666666,60.75,193.5,0.1283333333333333,9.7625,0.0,0.07625,0.9891666666666667,19.629166666666663,20.375,0.2,0.4,25.0,59.0,98.0,23.69,22.0,13.0,1.0,4.0,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
652,652,Gram?neas,0.0,2022-10-15,18.95,7.254166666666666,14.258333333333333,52.91666666666666,159.79166666666666,0.1483333333333333,8.066666666666666,0.0,0.05525,1.2066666666666668,19.804166666666667,5.75,0.2,0.4,16.0,46.0,71.0,38.76,19.0,11.0,1.0,2.8,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
653,653,Gram?neas,1.0,2022-10-16,19.15833333333333,7.558333333333334,16.4875,52.41666666666666,187.75,0.13,8.579166666666667,0.0,0.0452083333333333,1.1754166666666668,20.17083333333333,71.29166666666667,0.2,0.3,10.0,43.0,58.0,40.1,24.0,12.0,1.0,1.8,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
654,654,Gram?neas,1.0,2022-10-17,18.75,6.945833333333334,15.104166666666666,67.04166666666667,144.125,0.11875,11.683333333333332,0.0583333333333333,0.0559166666666666,0.8508333333333334,20.825,34.166666666666664,0.1,0.3,7.0,37.0,48.0,28.28,23.0,15.0,1.0,2.0,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
655,655,Gram?neas,0.0,2022-10-18,20.5875,7.491666666666666,15.5125,58.75,154.66666666666666,0.1354166666666666,11.1875,0.0,0.048875,1.1808333333333334,21.304166666666667,60.958333333333336,0.2,0.4,14.0,46.0,67.0,24.54,29.0,14.0,1.0,3.9,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
656,656,Gram?neas,2.0,2022-10-19,19.758333333333333,15.741666666666667,31.666666666666668,53.5,200.125,0.1475,9.5375,0.0541666666666666,0.046,1.1454166666666663,20.4625,96.95833333333331,0.2,0.4,21.0,41.0,72.0,26.44,39.0,18.0,1.0,3.4,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
657,657,Gram?neas,0.0,2022-10-20,16.8875,18.129166666666663,34.3375,68.58333333333333,191.79166666666663,0.09375,10.779166666666669,0.2875,0.074875,0.64,18.216666666666665,99.95833333333331,0.1,0.2,5.0,28.0,36.0,40.49,14.0,9.0,1.0,0.9,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
658,658,Gram?neas,0.0,2022-10-21,15.133333333333333,14.108333333333334,27.58333333333333,85.58333333333333,214.41666666666663,0.0533333333333333,12.658333333333331,0.1791666666666666,0.1114583333333333,0.2566666666666666,16.833333333333332,98.91666666666669,0.1,0.2,7.0,28.0,38.0,34.49,13.0,11.0,1.0,0.7,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
659,659,Gram?neas,0.0,2022-10-22,15.6375,10.491666666666667,23.1,85.95833333333333,214.5,0.0725,13.1125,0.3708333333333333,0.2277083333333333,0.2870833333333333,17.05,76.79166666666667,0.1,0.2,4.0,19.0,25.0,41.29,11.0,9.0,1.0,0.4,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
660,660,Gram?neas,0.0,2022-10-23,15.583333333333334,16.995833333333334,32.55416666666667,81.33333333333333,212.625,0.0725,12.345833333333331,0.2249999999999999,0.28125,0.3395833333333333,16.354166666666668,97.375,0.1,0.2,3.0,16.0,20.0,41.9,12.0,11.0,1.0,0.3,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
661,661,Gram?neas,1.0,2022-10-24,14.354166666666666,7.1375,13.933333333333332,82.41666666666667,205.08333333333331,0.0629166666666666,11.204166666666666,0.0,0.27475,0.3229166666666667,15.720833333333331,91.75,0.1,0.3,13.0,36.0,56.0,23.24,9.0,6.0,1.0,1.8,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
662,662,Gram?neas,0.0,2022-10-25,16.483333333333334,8.1625,16.304166666666667,72.04166666666667,151.375,0.1066666666666666,10.708333333333334,0.0,0.239,0.6429166666666667,16.3875,85.91666666666667,0.1,0.3,12.0,42.0,61.0,23.39,12.0,5.0,1.0,2.6,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
663,663,Gram?neas,0.0,2022-10-26,16.291666666666668,5.0625,11.233333333333334,73.25,158.625,0.0833333333333333,11.2,0.0166666666666666,0.2052916666666666,0.5483333333333333,16.770833333333332,68.41666666666667,0.2,0.4,34.0,59.0,111.0,12.1,24.0,14.0,1.0,4.9,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
664,664,Gram?neas,1.0,2022-10-27,18.029166666666665,6.875,13.179166666666667,60.625,168.08333333333334,0.105,9.8375,0.0,0.169,0.9008333333333334,17.412499999999998,98.375,0.2,0.4,28.0,53.0,95.0,14.08,26.0,15.0,1.0,,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
665,665,Gram?neas,1.0,2022-10-28,17.704166666666666,7.1000000000000005,11.995833333333332,57.958333333333336,90.58333333333331,0.09625,9.070833333333333,0.0,0.1380833333333333,0.905,16.941666666666666,97.83333333333331,0.2,0.5,25.0,56.0,95.0,19.36,30.0,17.0,1.0,6.0,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
666,666,Gram?neas,0.0,2022-10-29,17.337500000000002,7.195833333333333,13.225,57.875,86.33333333333333,0.1104166666666666,8.516666666666667,0.0,0.1169999999999999,0.9145833333333332,17.1375,98.79166666666669,0.1,0.3,3.0,36.0,40.0,48.13,20.0,12.0,1.0,1.6,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
667,667,Gram?neas,1.0,2022-10-30,14.9375,5.575,11.379166666666668,69.75,157.625,0.0716666666666666,9.266666666666667,0.0,0.1003749999999999,0.54875,15.941666666666668,68.66666666666667,0.1,0.3,5.0,35.0,43.0,31.68,21.0,14.0,1.0,1.2,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
668,668,Gram?neas,1.0,2022-10-31,13.1875,6.433333333333334,11.816666666666668,84.25,146.41666666666666,0.03375,10.5,0.0375,0.0968333333333333,0.2541666666666666,13.516666666666666,85.125,0.1,0.3,8.0,39.0,51.0,17.06,21.0,15.0,1.0,1.6,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
669,669,Gram?neas,0.0,2022-11-01,13.879166666666668,6.016666666666667,12.275,84.95833333333333,250.125,0.0591666666666666,11.229166666666666,0.0166666666666666,0.2655833333333333,0.27625,15.1625,51.29166666666666,0.1,0.3,7.0,34.0,45.0,28.46,12.0,9.0,1.0,1.0,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
670,670,Gram?neas,0.0,2022-11-02,13.675,5.754166666666666,11.125,77.625,138.79166666666666,0.0833333333333333,9.466666666666669,0.0,0.2362083333333333,0.42625,14.65,72.04166666666667,0.2,0.4,15.0,41.0,64.0,28.33,12.0,7.0,1.0,2.1,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
671,671,Gram?neas,1.0,2022-11-03,13.654166666666669,14.754166666666665,25.954166666666666,77.54166666666667,235.54166666666663,0.06,9.5375,0.1083333333333333,0.2378749999999999,0.3666666666666667,13.983333333333334,96.29166666666669,0.1,0.3,23.0,44.0,79.0,26.96,12.0,8.0,1.0,,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
672,672,Gram?neas,0.0,2022-11-04,11.229166666666666,6.925,13.670833333333334,67.66666666666667,213.25,0.075,4.916666666666667,0.0,0.2334583333333333,0.4758333333333333,12.895833333333334,77.79166666666667,0.1,0.3,9.0,35.0,49.0,34.29,5.0,3.0,1.0,1.4,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
673,673,Gram?neas,0.0,2022-11-05,9.3625,4.729166666666667,9.683333333333334,68.66666666666667,146.29166666666666,0.0766666666666666,3.545833333333333,0.0,0.2115833333333333,0.4241666666666666,10.7375,0.5,0.2,0.4,23.0,45.0,80.0,29.33,13.0,8.0,2.0,1.8,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
674,674,Gram?neas,0.0,2022-11-06,10.4,5.120833333333333,9.758333333333333,68.875,171.91666666666666,0.0808333333333333,4.429166666666666,0.0,0.197125,0.4725,10.291666666666666,37.41666666666666,0.1,0.4,12.0,41.0,60.0,25.66,17.0,11.0,2.0,1.6,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
675,675,Gram?neas,2.0,2022-11-07,11.145833333333334,5.3500000000000005,10.8,78.08333333333333,159.33333333333334,0.07375,7.166666666666667,0.0,0.1742083333333333,0.3487499999999999,11.6875,81.79166666666667,0.2,0.5,26.0,56.0,96.0,12.05,19.0,13.0,2.0,3.2,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
676,676,Gram?neas,0.0,2022-11-08,12.308333333333332,10.341666666666669,19.0875,83.75,207.375,0.045,9.533333333333331,0.0249999999999999,0.166125,0.2558333333333333,12.1625,88.625,0.1,0.4,22.0,53.0,86.0,11.46,18.0,11.0,2.0,2.9,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
677,677,Gram?neas,0.0,2022-11-09,12.516666666666666,9.441666666666666,17.8,87.0,241.29166666666663,0.0420833333333333,10.25,0.2041666666666667,0.1959583333333333,0.205,13.516666666666666,56.91666666666666,0.1,0.3,11.0,32.0,49.0,29.36,8.0,6.0,1.0,1.0,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
678,678,Gram?neas,0.0,2022-11-10,10.683333333333332,6.608333333333333,12.229166666666666,76.41666666666667,51.79166666666666,0.07375,6.254166666666666,0.0,0.2045833333333333,0.3691666666666666,11.579166666666666,2.625,0.2,0.5,28.0,50.0,93.0,17.53,12.0,8.0,2.0,2.7,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
679,679,Gram?neas,0.0,2022-11-11,10.120833333333334,10.358333333333333,20.070833333333333,81.375,44.0,0.0508333333333333,6.9625,0.0875,0.2013333333333333,0.2533333333333333,10.775,52.54166666666666,0.1,0.3,9.0,36.0,49.0,27.06,9.0,6.0,1.0,1.5,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
680,680,Gram?neas,1.0,2022-11-12,12.441666666666668,11.375,25.966666666666665,83.83333333333333,89.91666666666667,0.0608333333333333,9.558333333333334,0.3416666666666666,0.2760416666666667,0.2770833333333333,12.6,76.04166666666667,0.1,0.2,4.0,31.0,37.0,41.86,12.0,7.0,1.0,0.6,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
681,681,Gram?neas,1.0,2022-11-13,12.241666666666667,6.108333333333333,11.983333333333334,83.625,154.5,0.0545833333333333,9.3875,0.0041666666666666,0.2508333333333333,0.2679166666666666,13.054166666666667,71.95833333333333,0.1,0.3,12.0,39.0,57.0,32.32,15.0,9.0,1.0,1.1,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
682,682,Gram?neas,0.0,2022-11-14,11.858333333333334,12.679166666666667,22.025,88.625,224.04166666666663,0.035,9.983333333333333,0.0125,0.2372916666666666,0.17375,11.825,86.0,0.1,0.3,22.0,43.0,76.0,17.71,19.0,12.0,1.0,1.9,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
683,683,Gram?neas,0.0,2022-11-15,13.620833333333332,20.51666666666667,36.65,86.66666666666667,230.58333333333331,0.0441666666666666,11.370833333333332,0.0875,0.2376666666666666,0.2170833333333333,13.541666666666666,99.875,0.1,0.2,8.0,25.0,37.0,40.39,10.0,5.0,1.0,0.6,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
684,684,Gram?neas,0.0,2022-11-16,12.4,20.0875,35.17916666666667,90.625,239.45833333333331,0.0341666666666666,10.879166666666668,0.1041666666666666,0.2941249999999999,0.1370833333333333,13.075,99.70833333333331,0.1,0.2,9.0,26.0,40.0,37.7,8.0,4.0,1.0,0.6,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
685,685,Gram?neas,0.0,2022-11-17,14.116666666666667,21.6125,38.275,88.875,240.79166666666663,0.0458333333333333,12.229166666666666,0.0291666666666666,0.294875,0.1929166666666666,14.0875,76.83333333333333,0.1,0.2,9.0,23.0,37.0,37.58,13.0,9.0,1.0,0.5,5.841666666666665,3.637499999999999,19.41958786231884,8774.291666666668,0.2699999999999999,57.049180327868854,28.40983606557377,92.0,3710.0291666666662,12.96
